page	locus	section	target_occurrences	target_ordinals	target_surfaces	rendering_classes	zl3b_line	v44_token_glosses_de	v45_token_glosses_de	v45_working_translation_de	v44_unknown_tokens	v45_unknown_tokens	v45_complete
f85r2	f85r2.24	C	1	1	okees	EXACT_WHOLE	okees ochar otedor ochedy otody olchedy oteedo ar or airol otees ar aram	[okees:?] | [ochar:?] | [otedor:?] | Ansatz aus getrockneter Droge, abgeschlossen | [otody:?] | Holzdroge im Ansatz fertig getrocknet | [oteedo:?] | Drogenfraktion I | Drogenportion | [airol:?] | [otees:?] | Drogenfraktion I | ein Maß der ersten Drogenfraktion	Charge vollständig erhitzten Ansatzes | [ochar:?] | [otedor:?] | Ansatz aus getrockneter Droge, abgeschlossen | [otody:?] | Holzdroge im Ansatz fertig getrocknet | [oteedo:?] | Drogenfraktion I | Drogenportion | [airol:?] | [otees:?] | Drogenfraktion I | ein Maß der ersten Drogenfraktion	Charge vollständig erhitzten Ansatzes; [ochar:?]; [otedor:?]; Ansatz aus getrockneter Droge, abgeschlossen; [otody:?]; Holzdroge im Ansatz fertig getrocknet; [oteedo:?]; Drogenfraktion I; Drogenportion; [airol:?]; [otees:?]; Drogenfraktion I; ein Maß der ersten Drogenfraktion	7	6	0
f85r2	f85r2.8	C	1	2	chotey	CHOTEY_ACTION	otchedy chotey qocthey oteey ol oloqorain	kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen | [chotey:?] | [qocthey:?] | kalter Ansatz am Ende des Grades | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [oloqorain:?]	kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen | Trockenansatz bis zur Mittelstufe abkühlen und abschließen | [qocthey:?] | kalter Ansatz am Ende des Grades | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [oloqorain:?]	kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen; Trockenansatz bis zur Mittelstufe abkühlen und abschließen; [qocthey:?]; Ansatz auf Kühlendstufe; Grundansatz; [oloqorain:?]	3	2	0
f86v3	f86v3.27	C	1	7	cheeor	EXACT_WHOLE	teeos aiin yteey qoteey otchey qoteeody cheeor cheedaiin	[teeos:?] | Menge III | kühle hiervon bis zur Endstufe ab | kalt am Ende des Grades | kalt-trockener Ansatz in der Mitte des Grades | [qoteeody:?] | [cheeor:?] | [cheedaiin:?]	[teeos:?] | Menge III | kühle hiervon bis zur Endstufe ab | kalt am Ende des Grades | kalt-trockener Ansatz in der Mitte des Grades | [qoteeody:?] | eine Portion vollständig getrocknete Droge | [cheedaiin:?]	[teeos:?]; drei Teile; kühle hiervon bis zur Endstufe ab; bis zur Kühlendstufe; kalt-trockener Ansatz in der Mitte des Grades; [qoteeody:?]; eine Portion vollständig getrocknete Droge; [cheedaiin:?]	4	3	0
f86v5	f86v5.22	T	1	4	chod	CHOD_ACTION	ykaiin ykeey ykal chod aiin oeey teodkaiin otodaiin okain	erhitze hiervon auf Stufe III | erhitze hiervon bis zur Endstufe und schließe ab | Eintrag: heißer Rohstoff, Klasse I | [chod:?] | Menge III | [oeey:?] | [teodkaiin:?] | [otodaiin:?] | heiß im Zubereitungsrahmen, Grad II	erhitze hiervon auf Stufe III | erhitze hiervon bis zur Endstufe und schließe ab | Eintrag: heißer Rohstoff, Klasse I | Trockenansatz abschließen | Menge III | [oeey:?] | [teodkaiin:?] | [otodaiin:?] | heiß im Zubereitungsrahmen, Grad II	erhitze hiervon auf Stufe III; erhitze hiervon bis zur Endstufe und schließe ab; hierzu: heißer Rohstoff, Klasse I; Trockenansatz abschließen; drei Teile; [oeey:?]; [teodkaiin:?]; [otodaiin:?]; heiß im Zubereitungsrahmen, Grad II	4	3	0
f86v6	f86v6.24	T	1	9	tody	TODY_ACTION	chey keody choty dal ody qokeedy pchedy ytshy tody dal tchedy qokar oly	trocken in der Mitte des Grades | [keody:?] | kalter Trockenansatz | abgemessene Rohstoffmenge I | fertiggestellter Ansatz | heiß am Ende des Grades, abgeschlossen | getrocknetes Pulver | [ytshy:?] | [tody:?] | abgemessene Rohstoffmenge I | kalt und trocken in der Mitte des Grades, abgeschlossen | heiße Drogenfraktion I | abseihen	trocken in der Mitte des Grades | [keody:?] | kalter Trockenansatz | abgemessene Rohstoffmenge I | fertiggestellter Ansatz | heiß am Ende des Grades, abgeschlossen | getrocknetes Pulver | [ytshy:?] | kalten Ansatz fertigstellen | abgemessene Rohstoffmenge I | kalt und trocken in der Mitte des Grades, abgeschlossen | heiße Drogenfraktion I | abseihen	bis zur mittleren Trockenstufe; [keody:?]; kalter Trockenansatz; abgemessene Rohstoffmenge I; fertiggestellter Ansatz; bis zur Heizendstufe gebracht; getrocknetes Pulver; [ytshy:?]; kalten Ansatz fertigstellen; abgemessene Rohstoffmenge I; kalt und bis zur mittleren Trockenstufe gebracht; heiße Drogenfraktion I; seihe Vorstehendes ab.	3	2	0
f87v	f87v.11	H	1	3	cheeol	EXACT_WHOLE	kchor ol cheeol qok odal lseeey keodam	Drogenportion, heiß-trocken | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [cheeol:?] | erhitze abgemessene Rohstoffmenge I im Ansatz | abgemessene Rohstoffmenge I im Ansatz | [lseeey:?] | [keodam:?]	Drogenportion, heiß-trocken | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | vollständig getrockneter Drogenstoff | erhitze abgemessene Rohstoffmenge I im Ansatz | abgemessene Rohstoffmenge I im Ansatz | [lseeey:?] | [keodam:?]	Drogenportion, heiß-trocken; Grundansatz; vollständig getrockneter Drogenstoff; erhitze abgemessene Rohstoffmenge I im Ansatz; [lseeey:?]; [keodam:?]	3	2	0
f87v	f87v.14	H	1	1	san	EXACT_WHOLE	san ainy keol dair old ain atolg	[san:?] | [ainy:?] | heißer Drogenstoff | abgemessene Fraktion II | [old:?] | Menge-/Klassenwert II | [atolg:?]	ein Teil Saatgut | [ainy:?] | heißer Drogenstoff | abgemessene Fraktion II | [old:?] | Menge-/Klassenwert II | [atolg:?]	ein Teil Saatgut; [ainy:?]; heißer Drogenstoff; abgemessene Fraktion II; [old:?]; zwei Teile; [atolg:?]	4	3	0
f88r	f88r.9	P	1	6	cheeor	EXACT_WHOLE	oain or om otam okeom cheeor qokeody dar or om cheody	zwei Teile Ansatz | Drogenportion | eine Handvoll Ansatz | ein Maß kalten Ansatzes | [okeom:?] | [cheeor:?] | [qokeody:?] | abgemessene Fraktion I | Drogenportion | eine Handvoll Ansatz | getrockneter Ansatz	zwei Teile Ansatz | Drogenportion | eine Handvoll Ansatz | ein Maß kalten Ansatzes | [okeom:?] | eine Portion vollständig getrocknete Droge | [qokeody:?] | abgemessene Fraktion I | Drogenportion | eine Handvoll Ansatz | getrockneter Ansatz	zwei Teile Ansatz; Drogenportion; eine Handvoll Ansatz; ein Maß kalten Ansatzes; [okeom:?]; eine Portion vollständig getrocknete Droge; [qokeody:?]; abgemessene Fraktion I; Drogenportion; eine Handvoll Ansatz; getrockneter Ansatz	3	2	0
f88v	f88v.18	P	1	4	cheeol	EXACT_WHOLE	ykeeor chockhy otol cheeol cheody qotody soteol chotam	[ykeeor:?] | Arzneikompositum im Trockenansatz am Gradanfang | kaltes Zubereitungsgut | [cheeol:?] | getrockneter Ansatz | [qotody:?] | [soteol:?] | [chotam:?]	[ykeeor:?] | Arzneikompositum im Trockenansatz am Gradanfang | kaltes Zubereitungsgut | vollständig getrockneter Drogenstoff | getrockneter Ansatz | [qotody:?] | [soteol:?] | [chotam:?]	[ykeeor:?]; Arzneikompositum im Trockenansatz am Gradanfang; kaltes Zubereitungsgut; vollständig getrockneter Drogenstoff; getrockneter Ansatz; [qotody:?]; [soteol:?]; [chotam:?]	5	4	0
f88v	f88v.20	P	1	1	sqokeodaiin	EXACT_WHOLE	sqokeodaiin cheody oteol cheockhy chody	[sqokeodaiin:?] | getrockneter Ansatz | Drogenstoff im Ansatz bis zur Mittelstufe abkühlen | trocken angesetztes Arzneikompositum am Gradanfang | Trockenansatz, abgeschlossen	drei Dosen erhitzter Saatgutzubereitung der Mittelstufe | getrockneter Ansatz | Drogenstoff im Ansatz bis zur Mittelstufe abkühlen | trocken angesetztes Arzneikompositum am Gradanfang | Trockenansatz, abgeschlossen	drei Dosen erhitzter Saatgutzubereitung der Mittelstufe; getrockneter Ansatz; Drogenstoff im Ansatz bis zur Mittelstufe abkühlen; trocken angesetztes Arzneikompositum am Gradanfang; Trockenansatz, abgeschlossen	1	0	1
f89r1	f89r1.16	P	1	6	dalchom	EXACT_WHOLE	om sheey qokey l daiin dalchom chy chol cheos aiin dy	eine Handvoll Ansatz | feucht am Ende des Grades | heiß in der Mitte des Grades | Pfund / Gewichtseinheit | Grad-/Maßwert III | [dalchom:?] | trocken am Anfang des Grades | trocken; nominal trockenes Gut/Material | Charge eines mitteltrockenen Ansatzes | Menge III | Qualitäts-/Wertfeld geschlossen	eine Handvoll Ansatz | feucht am Ende des Grades | heiß in der Mitte des Grades | Pfund / Gewichtseinheit | Grad-/Maßwert III | eine Handvoll Rohdroge I abmessen und trocknen | trocken am Anfang des Grades | trocken; nominal trockenes Gut/Material | Charge eines mitteltrockenen Ansatzes | Menge III | Qualitäts-/Wertfeld geschlossen	eine Handvoll Ansatz; vollständig eingeweicht; bis zur mittleren Heizstufe; ein Pfund; drei Maße; eine Handvoll Rohdroge I abmessen und trocknen; angetrocknet; Trockengut; Charge eines mitteltrockenen Ansatzes; drei Teile.	1	0	1
f89v1	f89v1.10	P	1	3	cheeor	EXACT_WHOLE	tor sheor cheeor cthey qokol daiin chekal dals chear qotam	kalte Drogenportion | feuchter Drogenteil | [cheeor:?] | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | erhitzen | Qualitätsgrad III | Rohstoffklasse I: trocken in der Gradmitte; heiß am Gradanfang | [dals:?] | trockene Fraktion I | nimm ein Maß kalten Ansatzes	kalte Drogenportion | feuchter Drogenteil | eine Portion vollständig getrocknete Droge | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | erhitzen | Qualitätsgrad III | Rohstoffklasse I: trocken in der Gradmitte; heiß am Gradanfang | [dals:?] | trockene Fraktion I | nimm ein Maß kalten Ansatzes	kalte Drogenportion; feuchter Drogenteil; eine Portion vollständig getrocknete Droge; Krautdroge, Form I; Blatt-/Krautdroge, Form I; erhitze bis Grad III; Rohstoff I: trocken in der Gradmitte; heiß am Gradanfang; [dals:?]; trockene Fraktion I; nimm ein Maß kalten Ansatzes	2	1	0
f89v1	f89v1.15	P	1	6	okeor	EXACT_WHOLE	dcheo daiin cthol daiin daldy okeor ytey keor cheyty ochy	[dcheo:?] | Grad-/Maßwert III | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | Qualitätsgrad III | abgemessene Rohstoffmenge I, abgeschlossen | [okeor:?] | [ytey:?] | heiße Drogenportion | [cheyty:?] | [ochy:?]	[dcheo:?] | Grad-/Maßwert III | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | Qualitätsgrad III | abgemessene Rohstoffmenge I, abgeschlossen | eine Portion Ansatz bis zur Mittelstufe erhitzen | [ytey:?] | heiße Drogenportion | [cheyty:?] | [ochy:?]	[dcheo:?]; drei Maße; CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge; Stufe III; abgemessene Rohstoffmenge I, abgeschlossen; eine Portion Ansatz bis zur Mittelstufe erhitzen; [ytey:?]; heiße Drogenportion; [cheyty:?]; [ochy:?]	5	4	0
f93r	f93r.10	H	1	1	ychos	YCHOS_ACTION	ychos chey keol cheol ckhody	[ychos:?] | trocken in der Mitte des Grades | heißer Drogenstoff | trockener Drogenstoff | [ckhody:?]	trockne hiervon eine Ansatzcharge | trocken in der Mitte des Grades | heißer Drogenstoff | trockener Drogenstoff | [ckhody:?]	trockne hiervon eine Ansatzcharge; bis zur mittleren Trockenstufe; heißer Drogenstoff; trockener Drogenstoff; [ckhody:?]	2	1	0
f93r	f93r.11	H	1	4	odam	EXACT_WHOLE	okeol oteol s odam sheo al sal	Grundansatz bis zur mittleren Heizstufe erwärmt | Drogenstoff im Ansatz bis zur Mittelstufe abkühlen | Samen-/Saatgutposten | [odam:?] | Feuchtzubereitung | Rohstoffklasse I | Saat-Rohstoff I	Grundansatz bis zur mittleren Heizstufe erwärmt | Drogenstoff im Ansatz bis zur Mittelstufe abkühlen | Samen-/Saatgutposten | ein Maß Ansatz abmessen | Feuchtzubereitung | Rohstoffklasse I | Saat-Rohstoff I	Grundansatz bis zur mittleren Heizstufe erwärmt; Drogenstoff im Ansatz bis zur Mittelstufe abkühlen; Samen-/Saatgutposten; ein Maß Ansatz abmessen; Feuchtzubereitung; Rohstoff I; Saat-Rohstoff I	1	0	1
f93r	f93r.23	H	1	4	teols	EXACT_WHOLE	oain okor shody teols	zwei Teile Ansatz | heiße Drogenportion im Ansatz | vollständig eingeweichter Ansatz | [teols:?]	zwei Teile Ansatz | heiße Drogenportion im Ansatz | vollständig eingeweichter Ansatz | eine Charge Drogenstoff bis zur Mittelstufe abkühlen	zwei Teile Ansatz; heiße Drogenportion im Ansatz; vollständig eingeweichter Ansatz; eine Charge Drogenstoff bis zur Mittelstufe abkühlen	1	0	1
f93r	f93r.24	H	1	2	chotey	CHOTEY_ACTION	ychocthy chotey teey s	trockne hiervon einen Ansatz mit Krautdroge leicht | [chotey:?] | kalt am Ende des Grades | Samen-/Saatgutposten	trockne hiervon einen Ansatz mit Krautdroge leicht | Trockenansatz bis zur Mittelstufe abkühlen und abschließen | kalt am Ende des Grades | Samen-/Saatgutposten	trockne hiervon einen Ansatz mit Krautdroge leicht; Trockenansatz bis zur Mittelstufe abkühlen und abschließen; bis zur Kühlendstufe; Samen-/Saatgutposten.	1	0	1
f93v	f93v.10	H	1	5	cheeol	EXACT_WHOLE	ychol chs ckhy s cheeol	trockne hiervon den Drogenstoff | Trockengut, Grundform | Arzneikompositum am Gradanfang | Samen-/Saatgutposten | [cheeol:?]	trockne hiervon den Drogenstoff | Trockengut, Grundform | Arzneikompositum am Gradanfang | Samen-/Saatgutposten | vollständig getrockneter Drogenstoff	trockne hiervon den Drogenstoff; Trockengut, Grundform; Arzneikompositum am Gradanfang; Samen-/Saatgutposten; vollständig getrockneter Drogenstoff	1	0	1
f94v	f94v.6	H	1	9	tody	TODY_ACTION	ycheeo lkeol otor opchdy qotar aral otor otchy tody oty	Eintrag: zweiter Trockenansatz | [lkeol:?] | kalte Drogenportion im Ansatz | fertiges Trockenpulverpräparat | kalte Drogenfraktion I | Rohdrogenfraktion I | kalte Drogenportion im Ansatz | kalt-trockener Ansatz am Anfang des Grades | [tody:?] | kalter Ansatz am Anfang des Grades	Eintrag: zweiter Trockenansatz | [lkeol:?] | kalte Drogenportion im Ansatz | fertiges Trockenpulverpräparat | kalte Drogenfraktion I | Rohdrogenfraktion I | kalte Drogenportion im Ansatz | kalt-trockener Ansatz am Anfang des Grades | kalten Ansatz fertigstellen | kalter Ansatz am Anfang des Grades	Eintrag: zweiter Trockenansatz; [lkeol:?]; kalte Drogenportion im Ansatz; fertiges Trockenpulverpräparat; kalte Drogenfraktion I; Rohdrogenfraktion I; kalte Drogenportion im Ansatz; kalt-trockener Ansatz am Anfang des Grades; kalten Ansatz fertigstellen; kalter Ansatz am Anfang des Grades	2	1	0
f95v2	f95v2.6	H	1	4	shedain	EXACT_WHOLE	dain ykaly chals shedain olaiin y okain ldy	Grad-/Maßwert II | [ykaly:?] | [chals:?] | [shedain:?] | Drogenstoff, Menge III | Eintragsteil abgeschlossen | heiß im Zubereitungsrahmen, Grad II | Holzdroge, fertig aufbereitet	Grad-/Maßwert II | [ykaly:?] | [chals:?] | zwei Dosen bis zur Mittelstufe eingeweichter Droge | Drogenstoff, Menge III | Eintragsteil abgeschlossen | heiß im Zubereitungsrahmen, Grad II | Holzdroge, fertig aufbereitet	zwei Maße; [ykaly:?]; [chals:?]; zwei Dosen bis zur Mittelstufe eingeweichter Droge; drei Teile Holzdrogenansatz; heiß im Zubereitungsrahmen, Grad II; Holzdroge, fertig aufbereitet	3	2	0
f96r	f96r.1	H	1	2	cheeor	EXACT_WHOLE	tor cheeor ckheos olsheeosol cpheol cpheor chodar	kalte Drogenportion | [cheeor:?] | [ckheos:?] | [olsheeosol:?] | [cpheol:?] | [cpheor:?] | [chodar:?]	kalte Drogenportion | eine Portion vollständig getrocknete Droge | [ckheos:?] | [olsheeosol:?] | [cpheol:?] | [cpheor:?] | [chodar:?]	kalte Drogenportion; eine Portion vollständig getrocknete Droge; [ckheos:?]; [olsheeosol:?]; [cpheol:?]; [cpheor:?]; [chodar:?]	6	5	0
f96v	f96v.9	H	1	3	cheoraiin	EXACT_WHOLE	oeol ckheor cheoraiin	[oeol:?] | [ckheor:?] | [cheoraiin:?]	[oeol:?] | [ckheor:?] | drei Portionen bis zur Mittelstufe getrockneter Droge	[oeol:?]; [ckheor:?]; drei Portionen bis zur Mittelstufe getrockneter Droge	3	2	0
f99v	f99v.33	P	1	3	okeor	EXACT_WHOLE	dol okeeol okeor okal okaiin ckheol okolaiin okolaiin cheoldy	Materialmaß | vollständig erhitzter Ansatzstoff | [okeor:?] | Rohstoffklasse I im Ansatz, heiß am Gradanfang | heiß, Grad III, im Ansatzrahmen | [ckheol:?] | [okolaiin:?] | [okolaiin:?] | [cheoldy:?]	Materialmaß | vollständig erhitzter Ansatzstoff | eine Portion Ansatz bis zur Mittelstufe erhitzen | Rohstoffklasse I im Ansatz, heiß am Gradanfang | heiß, Grad III, im Ansatzrahmen | [ckheol:?] | [okolaiin:?] | [okolaiin:?] | [cheoldy:?]	Materialmaß; vollständig erhitzter Ansatzstoff; eine Portion Ansatz bis zur Mittelstufe erhitzen; Rohstoff I, leicht erhitzt im Ansatz; Ansatz auf Heizstufe III; [ckheol:?]; [okolaiin:?]; [okolaiin:?]; [cheoldy:?]	5	4	0
f99v	f99v.38	P	1	7	ykey	YKEY_ACTION	ol cheey qokeol okeol okeol shokol ykey	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken am Ende des Grades | erhitze den Drogenstoff bis zur Mittelstufe | Grundansatz bis zur mittleren Heizstufe erwärmt | Grundansatz bis zur mittleren Heizstufe erwärmt | [shokol:?] | [ykey:?]	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken am Ende des Grades | erhitze den Drogenstoff bis zur Mittelstufe | Grundansatz bis zur mittleren Heizstufe erwärmt | Grundansatz bis zur mittleren Heizstufe erwärmt | [shokol:?] | erhitze hiervon bis zur Mittelstufe und schließe ab	Grundansatz; vollständig getrocknet; erhitze den Drogenstoff bis zur Mittelstufe; Grundansatz bis zur mittleren Heizstufe erwärmt; Grundansatz bis zur mittleren Heizstufe erwärmt; [shokol:?]; erhitze hiervon bis zur Mittelstufe und schließe ab	2	1	0
f99v	f99v.43	P	1	2	olkeeoldy	OLKEEOLDY_ACTION	ychol olkeeoldy	trockne hiervon den Drogenstoff | [olkeeoldy:?]	trockne hiervon den Drogenstoff | Drogenstoff vollständig erhitzen und als Auszug fertigstellen	trockne hiervon den Drogenstoff; Drogenstoff vollständig erhitzen und als Auszug fertigstellen	1	0	1
f9r	f9r.10	H	1	3	chkor	EXACT_WHOLE	ytchas oraiin chkor	[ytchas:?] | Portion III | [chkor:?]	[ytchas:?] | Portion III | eine Portion heiß getrocknete Droge	[ytchas:?]; Portion III; eine Portion heiß getrocknete Droge	2	1	0
f9r	f9r.8	H	1	1	qotcho	QOTCHO_ACTION	qotcho qokchy cthey koraiin okain d dal s olshocthy	[qotcho:?] | heiß und trocken am Anfang des Grades | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | [koraiin:?] | heiß im Zubereitungsrahmen, Grad II | Dosis | abgemessene Rohstoffmenge I | Samen-/Saatgutposten | [olshocthy:?]	kühle, trockne und setze an | heiß und trocken am Anfang des Grades | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | [koraiin:?] | heiß im Zubereitungsrahmen, Grad II | Dosis | abgemessene Rohstoffmenge I | Samen-/Saatgutposten | [olshocthy:?]	kühle, trockne und setze an; heiß und angetrocknet; Krautdroge, Form I; Blatt-/Krautdroge, Form I; [koraiin:?]; heiß im Zubereitungsrahmen, Grad II; Dosis; abgemessene Rohstoffmenge I; Samen-/Saatgutposten; [olshocthy:?]	3	2	0
f9v	f9v.3	H	1	1	ykey	YKEY_ACTION	ykey chor ykaiin daiin cthy otaiin oky oeees daiin	[ykey:?] | Pflanzen-/Reproduktionsteil | erhitze hiervon auf Stufe III | Grad-/Maßwert III | CTH-Drogenmaterial | kalt im Zubereitungsrahmen, Grad III | heißer Ansatz am Anfang des Grades | [oeees:?] | Grad-/Maßwert III	erhitze hiervon bis zur Mittelstufe und schließe ab | Pflanzen-/Reproduktionsteil | erhitze hiervon auf Stufe III | Grad-/Maßwert III | CTH-Drogenmaterial | kalt im Zubereitungsrahmen, Grad III | heißer Ansatz am Anfang des Grades | [oeees:?] | Grad-/Maßwert III	erhitze hiervon bis zur Mittelstufe und schließe ab; Pflanzenteil; erhitze hiervon auf Stufe III; drei Maße; Krautdroge; kalt im Zubereitungsrahmen, Grad III; leicht erhitzter Ansatz; [oeees:?]; drei Maße	2	1	0
