gdt751_occurrence_id	pair_id	pair_side	surface	paired_surface	page	physical_folio	locus	token_ordinal	line_token_count	normalized_position	line_position	line_first	line_last	paragraph_start_line	paragraph_end_line	paragraph_first_token	paragraph_last_token	section	language	hand	left_surface	right_surface	direct_pair_contact	canonical_axes_inherited	written_line_eva	literal_identity	confirmed_lexeme	component_export_credit
G751-O3517	G751-Q044	UNPREFIXED_SIDE	oteey	qoteey	f111v	f111	f111v.41	1	11	0.000000	FIRST	1	0	0	0	0	0	S	B	3	EDGE	l	0	COLD|END_STAGE|PREPARATION	oteey l chedy teeedy lkeey oteedy okedy chedy qokeey checthy qotal	OPEN	0	0
G751-O3518	G751-Q044	UNPREFIXED_SIDE	oteey	qoteey	f112r	f112	f112r.12	8	9	0.875000	MIDDLE	0	0	0	0	0	0	S	B	3	oteedy	ror	0	COLD|END_STAGE|PREPARATION	dchedy qo otchedy chdy qokeey qotain oteedy oteey ror	OPEN	0	0
G751-O3519	G751-Q044	UNPREFIXED_SIDE	oteey	qoteey	f112r	f112	f112r.13	9	10	0.888889	MIDDLE	0	0	0	0	0	0	S	B	3	chcthy	dy	0	COLD|END_STAGE|PREPARATION	sor aiin chdy ches qokeey okeey otaiin chcthy oteey dy	OPEN	0	0
G751-O3520	G751-Q044	UNPREFIXED_SIDE	oteey	qoteey	f112r	f112	f112r.29	7	11	0.600000	MIDDLE	0	0	0	0	0	0	S	B	3	okaiin	qokeey	0	COLD|END_STAGE|PREPARATION	sar aiin olshedy chokeey sal okaiin oteey qokeey olor al chealy	OPEN	0	0
G751-O3521	G751-Q044	UNPREFIXED_SIDE	oteey	qoteey	f112r	f112	f112r.31	6	10	0.555556	MIDDLE	0	0	1	0	0	0	S	B	3	otain	lchedy	0	COLD|END_STAGE|PREPARATION	pair al keolor okaiin otain oteey lchedy okeeor oteor karainy	OPEN	0	0
G751-O3522	G751-Q044	UNPREFIXED_SIDE	oteey	qoteey	f112r	f112	f112r.32	11	13	0.833333	MIDDLE	0	0	0	0	0	0	S	B	3	qoiiin	ched	0	COLD|END_STAGE|PREPARATION	sor ar al ar s alkeeor ol shedy okeechy qoiiin oteey ched alam	OPEN	0	0
G751-O3523	G751-Q044	UNPREFIXED_SIDE	oteey	qoteey	f112v	f112	f112v.1	7	10	0.666667	MIDDLE	0	0	1	0	0	0	S	B	3	fcheol	qor	0	COLD|END_STAGE|PREPARATION	keeoal chool opal otalair y fcheol oteey qor eees am	OPEN	0	0
G751-O3524	G751-Q044	UNPREFIXED_SIDE	oteey	qoteey	f112v	f112	f112v.12	4	9	0.375000	MIDDLE	0	0	0	0	0	0	S	B	3	olkeedain	sheeol	0	COLD|END_STAGE|PREPARATION	daiin al olkeedain oteey sheeol qokeedy qochaiin oteey qoty	OPEN	0	0
G751-O3525	G751-Q044	UNPREFIXED_SIDE	oteey	qoteey	f113r	f113	f113r.1	7	12	0.545455	MIDDLE	0	0	1	0	0	0	S	B	3	qopchedaiin	oty	0	COLD|END_STAGE|PREPARATION	pches chy ypcheedy fchdy chetar qopchedaiin oteey oty lkchy chodain alar chedy	OPEN	0	0
G751-O3526	G751-Q044	UNPREFIXED_SIDE	oteey	qoteey	f113r	f113	f113r.9	3	11	0.200000	MIDDLE	0	0	0	1	0	0	S	B	3	aiin	qokaiin	0	COLD|END_STAGE|PREPARATION	dchos aiin oteey qokaiin cho okaiin cheodaiin aky le chody chotaiin	OPEN	0	0
G751-O3527	G751-Q044	UNPREFIXED_SIDE	oteey	qoteey	f113v	f113	f113v.28	2	12	0.090909	MIDDLE	0	0	1	0	0	0	S	B	3	paiir	l	0	COLD|END_STAGE|PREPARATION	paiir oteey l kaiin oox arash eey cphedy opcheody okalchdy qotol oky	OPEN	0	0
G751-O3528	G751-Q044	UNPREFIXED_SIDE	oteey	qoteey	f113v	f113	f113v.38	7	10	0.666667	MIDDLE	0	0	1	0	0	0	S	B	3	sheedy	teear	0	COLD|END_STAGE|PREPARATION	pcholky otar airol okeedy chokor sheedy oteey teear otorsheey qoteal	OPEN	0	0
G751-O3529	G751-Q044	UNPREFIXED_SIDE	oteey	qoteey	f113v	f113	f113v.40	4	12	0.272727	MIDDLE	0	0	0	0	0	0	S	B	3	alkain	ar	0	COLD|END_STAGE|PREPARATION	oraiin cheor alkain oteey ar aiin otaiin okeey lkeeedy qo oeeey aiin	OPEN	0	0
G751-O3530	G751-Q044	UNPREFIXED_SIDE	oteey	qoteey	f114v	f114	f114v.40	4	12	0.272727	MIDDLE	0	0	0	0	0	0	S	B	3	y	qotaiin	0	COLD|END_STAGE|PREPARATION	eeo cheo y oteey qotaiin cheo l oteeey daiin oteey teeedy dm	OPEN	0	0
G751-O3531	G751-Q044	UNPREFIXED_SIDE	oteey	qoteey	f114v	f114	f114v.40	10	12	0.818182	MIDDLE	0	0	0	0	0	0	S	B	3	daiin	teeedy	0	COLD|END_STAGE|PREPARATION	eeo cheo y oteey qotaiin cheo l oteeey daiin oteey teeedy dm	OPEN	0	0
G751-O3532	G751-Q044	UNPREFIXED_SIDE	oteey	qoteey	f116r	f116	f116r.6	9	9	1.000000	LAST	0	1	0	1	0	1	S	B	3	otedy	EDGE	0	COLD|END_STAGE|PREPARATION	sain ol lchedy chedy otey chedy lain otedy oteey	OPEN	0	0
G751-O3533	G751-Q044	UNPREFIXED_SIDE	oteey	qoteey	f116r	f116	f116r.22	9	12	0.727273	MIDDLE	0	0	0	0	0	0	S	B	3	shcthy	dar	0	COLD|END_STAGE|PREPARATION	dol shedy shekchy qokain chedy otar okalain shcthy oteey dar chedy lg	OPEN	0	0
G751-O3534	G751-Q044	UNPREFIXED_SIDE	oteey	qoteey	f116r	f116	f116r.46	7	9	0.750000	MIDDLE	0	0	1	0	0	0	S	B	3	okeyshy	ookar	0	COLD|END_STAGE|PREPARATION	oqokaiin al shey qokar okaral okeyshy oteey ookar okydy	OPEN	0	0
G751-O3535	G751-Q045	Q_SIDE	qoteos	oteos	f107r	f107	f107r.2	2	13	0.083333	MIDDLE	0	0	0	0	0	0	S	B	3	dchey	aiin	0	MIDDLE_STAGE|PREPARATION|PROCESS	dchey qoteos aiin shedy oteed qor aiin cheockhy olkeey qotain chey qeeey lor	OPEN	0	0
G751-O3536	G751-Q045	UNPREFIXED_SIDE	oteos	qoteos	f21r	f21	f21r.2	6	9	0.625000	MIDDLE	0	0	0	0	0	0	H	A	1	qotchol	sheey	0	COLD|MIDDLE_STAGE|AMOUNT|PREPARATION	saiin chcphy oky sheaiin qotchol oteos sheey cthy daiin	OPEN	0	0
G751-O3537	G751-Q045	UNPREFIXED_SIDE	oteos	qoteos	f43v	f43	f43v.16	5	7	0.666667	MIDDLE	0	0	0	1	0	0	H	B	2	oloaiin	qoky	0	COLD|MIDDLE_STAGE|AMOUNT|PREPARATION	ol eees aiin oloaiin oteos qoky chey	OPEN	0	0
G751-O3538	G751-Q045	UNPREFIXED_SIDE	oteos	qoteos	f87v	f87	f87v.6	4	5	0.750000	MIDDLE	0	0	0	0	0	0	H	A	1	solchiyd	cthey	0	COLD|MIDDLE_STAGE|AMOUNT|PREPARATION	dcheos shey solchiyd oteos cthey	OPEN	0	0
G751-O3539	G751-Q045	UNPREFIXED_SIDE	oteos	qoteos	f107v	f107	f107v.2	9	13	0.666667	MIDDLE	0	0	0	0	0	0	S	B	3	chedy	aiin	0	COLD|MIDDLE_STAGE|AMOUNT|PREPARATION	daiin dckhy ol daiin chkal qokedy otal chedy oteos aiin otar alkain ol	OPEN	0	0
G751-O3540	G751-Q046	Q_SIDE	qotey	otey	f4r	f4	f4r.1	6	9	0.625000	MIDDLE	0	0	1	0	0	0	H	A	1	sheey	doiin	0	COLD|MIDDLE_STAGE	kodalchy chpady sheol ol sheey qotey doiin chor ytoy	OPEN	0	0
G751-O3541	G751-Q046	Q_SIDE	qotey	otey	f58r	f58	f58r.19	2	10	0.111111	MIDDLE	0	0	0	0	0	0	S	A	3	todal	chaly	0	COLD|MIDDLE_STAGE	todal qotey chaly dal qokaldy otary okalal ees chal ochaly	OPEN	0	0
G751-O3542	G751-Q046	Q_SIDE	qotey	otey	f66r	f66	f66r.53	9	11	0.800000	MIDDLE	0	0	0	0	0	0	T	B	5	dar	kol	0	COLD|MIDDLE_STAGE	shdy qotedy chdy chedy qotedal chcpheor ykady dar qotey kol ar	OPEN	0	0
G751-O3543	G751-Q046	Q_SIDE	qotey	otey	f76r	f76	f76r.16	9	11	0.800000	MIDDLE	0	0	0	0	0	0	T	B	2	qokeedy	qotain	0	COLD|MIDDLE_STAGE	qotes chedy shckhy qokeey okeey kain checkhy qokeedy qotey qotain chekair	OPEN	0	0
G751-O3544	G751-Q046	Q_SIDE	qotey	otey	f77r	f77	f77r.28	2	6	0.200000	MIDDLE	0	0	0	0	0	0	B	B	2	olchey	qokain	0	COLD|MIDDLE_STAGE	olchey qotey qokain olcheedy sar lom	OPEN	0	0
G751-O3545	G751-Q046	Q_SIDE	qotey	otey	f79v	f79	f79v.8	2	8	0.142857	MIDDLE	0	0	0	0	0	0	B	B	2	ychedy	okedy	0	COLD|MIDDLE_STAGE	ychedy qotey okedy tedyol sheedy qokeey qoteedy lol	OPEN	0	0
G751-O3546	G751-Q046	Q_SIDE	qotey	otey	f80r	f80	f80r.28	4	9	0.375000	MIDDLE	0	0	1	0	0	0	B	B	2	korchy	qoty	0	COLD|MIDDLE_STAGE	pcheolkal dal korchy qotey qoty rchedy qokal olkolshedy chty	OPEN	0	0
G751-O3547	G751-Q046	Q_SIDE	qotey	otey	f81r	f81	f81r.3	1	8	0.000000	FIRST	1	0	0	0	0	0	B	B	2	EDGE	l	0	COLD|MIDDLE_STAGE	qotey l chees olkal ol chedy okar shedy	OPEN	0	0
G751-O3548	G751-Q046	Q_SIDE	qotey	otey	f81r	f81	f81r.8	4	6	0.600000	MIDDLE	0	0	0	0	0	0	B	B	2	oty	oteey	0	COLD|MIDDLE_STAGE	pchedy qokeey oty qotey oteey oly	OPEN	0	0
G751-O3549	G751-Q046	Q_SIDE	qotey	otey	f82v	f82	f82v.10	1	6	0.000000	FIRST	1	0	0	1	0	0	B	B	2	EDGE	qokal	0	COLD|MIDDLE_STAGE	qotey qokal shoky qokal chedy qotalchedy	OPEN	0	0
G751-O3550	G751-Q046	Q_SIDE	qotey	otey	f86v5	f86	f86v5.21	10	11	0.900000	MIDDLE	0	0	0	0	0	0	T	B	2	yteey	lkey	0	COLD|MIDDLE_STAGE	oar ar aiin okaiin yteey ytaiin qokees aiin yteey qotey lkey	OPEN	0	0
G751-O3551	G751-Q046	Q_SIDE	qotey	otey	f89r1	f89	f89r1.17	4	9	0.375000	MIDDLE	0	0	0	0	0	0	P	A	1	seey	qokeeol	0	COLD|MIDDLE_STAGE	qeaiin cheyl seey qotey qokeeol daiin edy daiin dam	OPEN	0	0
G751-O3552	G751-Q046	Q_SIDE	qotey	otey	f103r	f103	f103r.15	4	5	0.750000	MIDDLE	0	0	0	1	0	0	S	B	3	shol	shkaiin	0	COLD|MIDDLE_STAGE	qotedy qokeey shol qotey shkaiin	OPEN	0	0
G751-O3553	G751-Q046	Q_SIDE	qotey	otey	f103r	f103	f103r.41	3	13	0.166667	MIDDLE	0	0	0	0	0	0	S	B	3	sheeey	oteeal	0	COLD|MIDDLE_STAGE	cheol sheeey qotey oteeal oteedy shet sho keeo s shey qokeedy qokal dal	OPEN	0	0
G751-O3554	G751-Q046	Q_SIDE	qotey	otey	f103v	f103	f103v.32	3	7	0.333333	MIDDLE	0	0	0	1	0	0	S	B	3	chey	chokaiin	0	COLD|MIDDLE_STAGE	qokeeey chey qotey chokaiin shal chedy olkam	OPEN	0	0
G751-O3555	G751-Q046	Q_SIDE	qotey	otey	f104r	f104	f104r.17	3	10	0.222222	MIDDLE	0	0	0	0	0	0	S	B	3	olkeeody	qokar	0	COLD|MIDDLE_STAGE	ykeeshedy olkeeody qotey qokar chedy qokedy oteechy chyteody okar ody	OPEN	0	0
G751-O3556	G751-Q046	Q_SIDE	qotey	otey	f108r	f108	f108r.6	9	13	0.666667	MIDDLE	0	0	0	0	0	0	S	B	3	otedy	qokchey	0	COLD|MIDDLE_STAGE	ol cheol qo qokeey qokeey qokeedy sheoky otedy qotey qokchey chdar aiin y	OPEN	0	0
G751-O3557	G751-Q046	Q_SIDE	qotey	otey	f108v	f108	f108v.20	8	11	0.700000	MIDDLE	0	0	1	0	0	0	S	B	3	otshedy	r	0	COLD|MIDDLE_STAGE	polkeedal sheo kchey lotedaiin otedy opchedaiin otshedy qotey r aiin ol	OPEN	0	0
G751-O3558	G751-Q046	Q_SIDE	qotey	otey	f108v	f108	f108v.40	6	10	0.555556	MIDDLE	0	0	0	0	0	0	S	B	3	qokeedy	qokeey	0	COLD|MIDDLE_STAGE	daiin sheeal qokeedy qokeedy qokeedy qotey qokeey qokeey otedy qotaiin	OPEN	0	0
G751-O3559	G751-Q046	Q_SIDE	qotey	otey	f114r	f114	f114r.40	2	10	0.111111	MIDDLE	0	0	0	0	0	0	S	B	3	yteedy	qoedaiin	0	COLD|MIDDLE_STAGE	yteedy qotey qoedaiin qokchedy teedy qoteeedy qotar otees chos otchdy	OPEN	0	0
G751-O3560	G751-Q046	Q_SIDE	qotey	otey	f114v	f114	f114v.8	8	9	0.875000	MIDDLE	0	0	1	0	0	0	S	B	3	qoeedy	qotaiin	0	COLD|MIDDLE_STAGE	pchedchdy qoteedy qokedain chdaiin qokedy chedain qoeedy qotey qotaiin	OPEN	0	0
G751-O3561	G751-Q046	Q_SIDE	qotey	otey	f116r	f116	f116r.16	8	12	0.636364	MIDDLE	0	0	0	0	0	0	S	B	3	shcthy	dain	0	COLD|MIDDLE_STAGE	dar chedy sheedy otal al lchedy shcthy qotey dain otar otarar opam	OPEN	0	0
G751-O3562	G751-Q046	Q_SIDE	qotey	otey	f116r	f116	f116r.26	5	10	0.444444	MIDDLE	0	0	0	0	0	0	S	B	3	shechol	ol	0	COLD|MIDDLE_STAGE	ytchey qokaiin chckhol shechol qotey ol cheedy otain okedy qotam	OPEN	0	0
G751-O3563	G751-Q046	UNPREFIXED_SIDE	otey	qotey	f29v	f29	f29v.3	10	11	0.900000	MIDDLE	0	0	0	0	0	0	H	A	1	she	sy	0	COLD|MIDDLE_STAGE|PREPARATION	chol chol kor shey odaiin qotchy taiin s she otey sy	OPEN	0	0
G751-O3564	G751-Q046	UNPREFIXED_SIDE	otey	qotey	f34r	f34	f34r.5	10	11	0.900000	MIDDLE	0	0	0	0	0	0	H	B	2	chedy	okaiin	0	COLD|MIDDLE_STAGE|PREPARATION	qoteedy shedy shedy ol okes ar ykeed l chedy otey okaiin	OPEN	0	0
G751-O3565	G751-Q046	UNPREFIXED_SIDE	otey	qotey	f43v	f43	f43v.6	8	9	0.875000	MIDDLE	0	0	1	0	0	0	H	B	2	pchdol	dalorain	0	COLD|MIDDLE_STAGE|PREPARATION	tolkchdy okedy qokedal shedy okedal shedy pchdol otey dalorain	OPEN	0	0
G751-O3566	G751-Q046	UNPREFIXED_SIDE	otey	qotey	f53r	f53	f53r.7	5	9	0.500000	MIDDLE	0	0	0	0	0	0	H	A	1	tchy	chos	0	COLD|MIDDLE_STAGE|PREPARATION	sodar otos qoy tchy otey chos okod ykchody qokchy	OPEN	0	0
G751-O3567	G751-Q046	UNPREFIXED_SIDE	otey	qotey	f58r	f58	f58r.7	7	10	0.666667	MIDDLE	0	0	0	0	0	0	S	A	3	ytalody	cheoly	0	COLD|MIDDLE_STAGE|PREPARATION	saiin cholkeey dal shom sholteol ytalody otey cheoly o tchy	OPEN	0	0
G751-O3568	G751-Q046	UNPREFIXED_SIDE	otey	qotey	f58r	f58	f58r.38	5	10	0.444444	MIDDLE	0	0	0	0	0	0	S	A	3	cheos	ykar	0	COLD|MIDDLE_STAGE|PREPARATION	s ysheos okaly cheos otey ykar ls aiin okaiin ytolkal	OPEN	0	0
G751-O3569	G751-Q046	UNPREFIXED_SIDE	otey	qotey	f66r	f66	f66r.75	8	12	0.636364	MIDDLE	0	0	0	0	0	0	T	B	5	alkey	ltsholy	0	COLD|MIDDLE_STAGE|PREPARATION	tcheo sheor oteody lpchees ol ar alkey otey ltsholy shecthy r ol	OPEN	0	0
G751-O3570	G751-Q046	UNPREFIXED_SIDE	otey	qotey	f75r	f75	f75r.10	8	10	0.777778	MIDDLE	0	0	0	0	0	0	B	B	2	dy	tedy	0	COLD|MIDDLE_STAGE|PREPARATION	dshor qotar chdy shey qokain chckhy dy otey tedy lchedy	OPEN	0	0
G751-O3571	G751-Q046	UNPREFIXED_SIDE	otey	qotey	f75r	f75	f75r.39	5	6	0.800000	MIDDLE	0	0	0	0	0	0	B	B	2	olkeedy	koldy	0	COLD|MIDDLE_STAGE|PREPARATION	yshedy qokeedy qokeedy olkeedy otey koldy	OPEN	0	0
G751-O3572	G751-Q046	UNPREFIXED_SIDE	otey	qotey	f75v	f75	f75v.45	10	12	0.818182	MIDDLE	0	0	0	0	0	0	B	B	2	qokeey	qoky	0	COLD|MIDDLE_STAGE|PREPARATION	yshey qokar olchedy qor oiin okeedy qokeed qokeey qokeey otey qoky dy	OPEN	0	0
G751-O3573	G751-Q046	UNPREFIXED_SIDE	otey	qotey	f75v	f75	f75v.70	3	4	0.666667	MIDDLE	0	0	0	1	0	0	B	B	2	olchedy	orol	0	COLD|MIDDLE_STAGE|PREPARATION	qokey olchedy otey orol	OPEN	0	0
G751-O3574	G751-Q046	UNPREFIXED_SIDE	otey	qotey	f76r	f76	f76r.5	7	13	0.500000	MIDDLE	0	0	0	0	0	0	T	B	2	chkorol	qokedy	0	COLD|MIDDLE_STAGE|PREPARATION	qokedy qokeey or or or chkorol otey qokedy lkedy chdy qokchdy qokal chdam	OPEN	0	0
G751-O3575	G751-Q046	UNPREFIXED_SIDE	otey	qotey	f76r	f76	f76r.13	8	13	0.583333	MIDDLE	0	0	0	0	0	0	T	B	2	okeedy	dal	0	COLD|MIDDLE_STAGE|PREPARATION	qokeedy checthy chckhey okal okaiin sheckhey okeedy otey dal y kal chedy sar	OPEN	0	0
G751-O3576	G751-Q046	UNPREFIXED_SIDE	otey	qotey	f76v	f76	f76v.31	6	10	0.555556	MIDDLE	0	0	0	0	0	0	B	B	2	shety	okaiin	0	COLD|MIDDLE_STAGE|PREPARATION	sair shekaiiin shets aiiin shety otey okaiin otedy qotar chedy	OPEN	0	0
G751-O3577	G751-Q046	UNPREFIXED_SIDE	otey	qotey	f78r	f78	f78r.10	7	8	0.857143	MIDDLE	0	0	0	0	0	0	B	B	2	tedy	oloiin	0	COLD|MIDDLE_STAGE|PREPARATION	dshedy deedy qokeedy otedy otal tedy otey oloiin	OPEN	0	0
G751-O3578	G751-Q046	UNPREFIXED_SIDE	otey	qotey	f78r	f78	f78r.11	5	8	0.571429	MIDDLE	0	0	0	0	0	0	B	B	2	qoteedy	shckhedy	0	COLD|MIDDLE_STAGE|PREPARATION	qoky okeedy sheety qoteedy otey shckhedy sokol or	OPEN	0	0
G751-O3579	G751-Q046	UNPREFIXED_SIDE	otey	qotey	f79v	f79	f79v.29	6	10	0.555556	MIDDLE	0	0	0	0	0	0	B	B	2	qotedy	tal	0	COLD|MIDDLE_STAGE|PREPARATION	dain sheyteedy lky opchedy qotedy otey tal dain oteey oty	OPEN	0	0
G751-O3580	G751-Q046	UNPREFIXED_SIDE	otey	qotey	f80v	f80	f80v.6	7	9	0.750000	MIDDLE	0	0	0	1	0	0	B	B	2	qokaiin	qokedy	0	COLD|MIDDLE_STAGE|PREPARATION	tcheol kedy pcheol kain shedy qokaiin otey qokedy chedy	OPEN	0	0
G751-O3581	G751-Q046	UNPREFIXED_SIDE	otey	qotey	f81r	f81	f81r.7	4	5	0.750000	MIDDLE	0	0	0	0	0	0	B	B	2	chcthy	okain	0	COLD|MIDDLE_STAGE|PREPARATION	dshees okain chcthy otey okain	OPEN	0	0
G751-O3582	G751-Q046	UNPREFIXED_SIDE	otey	qotey	f81r	f81	f81r.21	6	7	0.833333	MIDDLE	0	0	0	0	0	0	B	B	2	olshey	lol	0	COLD|MIDDLE_STAGE|PREPARATION	dshedy qokal olkeey oteey olshey otey lol	OPEN	0	0
G751-O3583	G751-Q046	UNPREFIXED_SIDE	otey	qotey	f81r	f81	f81r.28	6	7	0.833333	MIDDLE	0	0	0	0	0	0	B	B	2	taiin	lchl	0	COLD|MIDDLE_STAGE|PREPARATION	qokesdy chedy qokar chey taiin otey lchl	OPEN	0	0
G751-O3584	G751-Q046	UNPREFIXED_SIDE	otey	qotey	f86v3	f86	f86v3.8	3	4	0.666667	MIDDLE	0	0	0	1	0	0	C	B	2	aiin	otair	0	COLD|MIDDLE_STAGE|PREPARATION	sor aiin otey otair	OPEN	0	0
G751-O3585	G751-Q046	UNPREFIXED_SIDE	otey	qotey	f99v	f99	f99v.22	2	12	0.090909	MIDDLE	0	0	0	0	0	0	P	A	1	doiin	o	0	COLD|MIDDLE_STAGE|PREPARATION	doiin otey o keeol s aiin okeol qokeol ctheol qokeol dy qokaiin	OPEN	0	0
G751-O3586	G751-Q046	UNPREFIXED_SIDE	otey	qotey	f103r	f103	f103r.1	4	12	0.272727	MIDDLE	0	0	1	0	0	0	S	B	3	ytechypchy	lshey	0	COLD|MIDDLE_STAGE|PREPARATION	pchedal shdy ytechypchy otey lshey qoteey qotal shedy yshdal dain okal daldy	OPEN	0	0
G751-O3587	G751-Q046	UNPREFIXED_SIDE	otey	qotey	f103r	f103	f103r.9	11	14	0.769231	MIDDLE	0	0	0	0	0	0	S	B	3	shedy	l	0	COLD|MIDDLE_STAGE|PREPARATION	oteeos ar cheal okeey shey lkaiin shey lkeor otaiin shedy otey l dy okeedaram	OPEN	0	0
G751-O3588	G751-Q046	UNPREFIXED_SIDE	otey	qotey	f103r	f103	f103r.24	9	12	0.727273	MIDDLE	0	0	1	0	0	0	S	B	3	shcthy	dain	0	COLD|MIDDLE_STAGE|PREPARATION	tchoky okeal shedy qokal oty opchedy qotain shcthy otey dain oteey oky	OPEN	0	0
G751-O3589	G751-Q046	UNPREFIXED_SIDE	otey	qotey	f103r	f103	f103r.36	7	8	0.857143	MIDDLE	0	0	0	1	0	0	S	B	3	shdy	qokeey	0	COLD|MIDDLE_STAGE|PREPARATION	okool chedy okeedy qokeedy qokeey shdy otey qokeey	OPEN	0	0
G751-O3590	G751-Q046	UNPREFIXED_SIDE	otey	qotey	f103v	f103	f103v.13	4	11	0.300000	MIDDLE	0	0	0	1	0	0	S	B	3	olshy	olshedy	0	COLD|MIDDLE_STAGE|PREPARATION	dain eey olshy otey olshedy qotshdy okeey lr ain okan olshey	OPEN	0	0
G751-O3591	G751-Q046	UNPREFIXED_SIDE	otey	qotey	f103v	f103	f103v.33	7	10	0.666667	MIDDLE	0	0	1	0	0	0	S	B	3	cheody	shdpchy	0	COLD|MIDDLE_STAGE|PREPARATION	yshey lkeey qokain okey okaiin cheody otey shdpchy opchey oly	OPEN	0	0
G751-O3592	G751-Q046	UNPREFIXED_SIDE	otey	qotey	f105r	f105	f105r.5	9	9	1.000000	LAST	0	1	0	1	0	1	S	B	3	otchdy	EDGE	0	COLD|MIDDLE_STAGE|PREPARATION	daiin yteedy yteeeody yl cheod or aiiroekey otchdy otey	OPEN	0	0
G751-O3593	G751-Q046	UNPREFIXED_SIDE	otey	qotey	f106r	f106	f106r.13	3	11	0.200000	MIDDLE	0	0	1	0	0	0	S	B	3	sheokaiin	qokeeor	0	COLD|MIDDLE_STAGE|PREPARATION	pcheol sheokaiin otey qokeeor sheo aiin otchey pcheo ror aiin daiinopal	OPEN	0	0
G751-O3594	G751-Q046	UNPREFIXED_SIDE	otey	qotey	f108v	f108	f108v.7	9	11	0.800000	MIDDLE	0	0	1	0	0	0	S	B	3	lkedy	raiin	0	COLD|MIDDLE_STAGE|PREPARATION	pchedaiin okedy otedal lkedeed okedar okeey qoteol lkedy otey raiin am	OPEN	0	0
G751-O3595	G751-Q046	UNPREFIXED_SIDE	otey	qotey	f111r	f111	f111r.27	5	12	0.363636	MIDDLE	0	0	0	0	0	0	S	B	3	qokeody	lkeedy	0	COLD|MIDDLE_STAGE|PREPARATION	dar sheod qokeey qokeody otey lkeedy chl lkeey daiin chedar chedyteedain olkal	OPEN	0	0
G751-O3596	G751-Q046	UNPREFIXED_SIDE	otey	qotey	f112r	f112	f112r.11	5	8	0.571429	MIDDLE	0	0	1	0	0	0	S	B	3	qokeey	qokeey	0	COLD|MIDDLE_STAGE|PREPARATION	tchedy qoteey qeol qokeey otey qokeey qokedy chotyr	OPEN	0	0
G751-O3597	G751-Q046	UNPREFIXED_SIDE	otey	qotey	f113v	f113	f113v.25	4	12	0.272727	MIDDLE	0	0	1	0	0	0	S	B	3	lkeedy	pcheol	0	COLD|MIDDLE_STAGE|PREPARATION	tokary lkchey lkeedy otey pcheol qopchey cthol opaiin ol keeor opshedy qotam	OPEN	0	0
G751-O3598	G751-Q046	UNPREFIXED_SIDE	otey	qotey	f116r	f116	f116r.6	5	9	0.500000	MIDDLE	0	0	0	1	0	0	S	B	3	chedy	chedy	0	COLD|MIDDLE_STAGE|PREPARATION	sain ol lchedy chedy otey chedy lain otedy oteey	OPEN	0	0
G751-O3599	G751-Q046	UNPREFIXED_SIDE	otey	qotey	f116r	f116	f116r.7	3	10	0.222222	MIDDLE	0	0	1	0	0	0	S	B	3	teody	qo	0	COLD|MIDDLE_STAGE|PREPARATION	pcholchdy teody otey qo qokain qoteey tokain otedy totol rotydy	OPEN	0	0
G751-O3600	G751-Q046	UNPREFIXED_SIDE	otey	qotey	f116r	f116	f116r.19	10	13	0.750000	MIDDLE	0	0	0	0	0	0	S	B	3	rain	ot	0	COLD|MIDDLE_STAGE|PREPARATION	porchey sheedy qotain chetar qotar ar arody chcthy rain otey ot y dain	OPEN	0	0
G751-O3601	G751-Q047	Q_SIDE	qotol	otol	f9r	f9	f9r.7	7	10	0.666667	MIDDLE	0	0	0	0	0	0	H	A	1	ytor	chyky	0	COLD|MATERIAL	or chol chy tchy tchol ytor qotol chyky chodar aiin	OPEN	0	0
G751-O3602	G751-Q047	Q_SIDE	qotol	otol	f19v	f19	f19v.3	4	6	0.600000	MIDDLE	0	0	0	0	0	0	H	A	1	daiin	ytol	0	COLD|MATERIAL	otchy chol daiin qotol ytol daiiin	OPEN	0	0
G751-O3603	G751-Q047	Q_SIDE	qotol	otol	f19v	f19	f19v.4	3	5	0.500000	MIDDLE	0	0	0	0	0	0	H	A	1	chcthy	daiin	0	COLD|MATERIAL	ytch chcthy qotol daiin daiin	OPEN	0	0
G751-O3604	G751-Q047	Q_SIDE	qotol	otol	f19v	f19	f19v.11	1	6	0.000000	FIRST	1	0	0	0	0	0	H	A	1	EDGE	dor	0	COLD|MATERIAL	qotol dor okchor daiin cthor otam	OPEN	0	0
G751-O3605	G751-Q047	Q_SIDE	qotol	otol	f20r	f20	f20r.6	3	8	0.285714	MIDDLE	0	0	0	0	0	0	H	A	1	okchor	cheey	0	COLD|MATERIAL	choees okchor qotol cheey daiin chy choiin daiin	OPEN	0	0
G751-O3606	G751-Q047	Q_SIDE	qotol	otol	f21v	f21	f21v.3	1	9	0.000000	FIRST	1	0	0	0	0	0	H	A	1	EDGE	keeees	0	COLD|MATERIAL	qotol keeees chotchy tcho choty chor qotol daiin dal	OPEN	0	0
G751-O3607	G751-Q047	Q_SIDE	qotol	otol	f21v	f21	f21v.3	7	9	0.750000	MIDDLE	0	0	0	0	0	0	H	A	1	chor	daiin	0	COLD|MATERIAL	qotol keeees chotchy tcho choty chor qotol daiin dal	OPEN	0	0
