page	locus	section	target_occurrences	target_ordinals	target_surfaces	rendering_classes	zl3b_line	v41_token_glosses_de	v42_token_glosses_de	v42_working_translation_de	v41_unknown_tokens	v42_unknown_tokens	v42_complete
f87v	f87v.5	H	1	1	ycheey	YCHEEY_ACTION	ycheey keeo salckhy eoiin scheom	[ycheey:?] | [keeo:?] | [salckhy:?] | [eoiin:?] | [scheom:?]	trockne hiervon bis zur Endstufe | [keeo:?] | [salckhy:?] | [eoiin:?] | [scheom:?]	trockne hiervon bis zur Endstufe; [keeo:?]; [salckhy:?]; [eoiin:?]; [scheom:?]	5	4	0
f87v	f87v.6	H	1	4	oteos	EXACT_WHOLE	dcheos shey solchiyd oteos cthey	[dcheos:?] | feucht in der Mitte des Grades | [solchiyd:?] | [oteos:?] | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I	[dcheos:?] | feucht in der Mitte des Grades | [solchiyd:?] | Kaltansatz-Charge auf mittlerer Stufe | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I	[dcheos:?]; bis zur mittleren Einweichstufe; [solchiyd:?]; Kaltansatz-Charge auf mittlerer Stufe; Krautdroge, Form I; Blatt-/Krautdroge, Form I	3	2	0
f88r	f88r.15	P	1	1	okol	LABEL_SIGLUM	okol	[okol:?]	[heißer Ansatzstoff-Zeichen]	[heißer Ansatzstoff-Zeichen]	1	0	1
f88r	f88r.19	P	1	7	okol	EXACT_WHOLE	dchey chokol daiin qoekol qoekol qockhol okol cheol	[dchey:?] | [chokol:?] | Qualitätsgrad III | [qoekol:?] | [qoekol:?] | [qockhol:?] | [okol:?] | trockener Drogenstoff	[dchey:?] | [chokol:?] | Qualitätsgrad III | [qoekol:?] | [qoekol:?] | [qockhol:?] | heißer Ansatzstoff | trockener Drogenstoff	[dchey:?]; [chokol:?]; Stufe III; [qoekol:?]; [qoekol:?]; [qockhol:?]; heißer Ansatzstoff; trockener Drogenstoff	6	5	0
f88r	f88r.26	P	1	7	okoldy	OKOLDY_ACTION	poeear sheoky olkeey cthol poldy s okoldy	[poeear:?] | feucht angesetzte heiße Zubereitung am Gradanfang | Holzdrogenansatz vollständig erhitzt | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | [poldy:?] | Samen-/Saatgutposten | [okoldy:?]	[poeear:?] | feucht angesetzte heiße Zubereitung am Gradanfang | Holzdrogenansatz vollständig erhitzt | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | [poldy:?] | Samen-/Saatgutposten | erhitzten Ansatzstoff fertigstellen	[poeear:?]; feucht angesetzte heiße Zubereitung am Gradanfang; Holzdrogenansatz vollständig erhitzt; CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge; [poldy:?]; Samen-/Saatgutposten; erhitzten Ansatzstoff fertigstellen	3	2	0
f88v	f88v.17	P	1	6	okol	EXACT_WHOLE	qokeey qokeody chor oteody qockhol okol cheedy qokody	heiß am Ende des Grades | [qokeody:?] | Pflanzen-/Reproduktionsteil | [oteody:?] | [qockhol:?] | [okol:?] | trocken am Ende des Grades, abgeschlossen | [qokody:?]	heiß am Ende des Grades | [qokeody:?] | Pflanzen-/Reproduktionsteil | [oteody:?] | [qockhol:?] | heißer Ansatzstoff | trocken am Ende des Grades, abgeschlossen | [qokody:?]	bis zur Heizendstufe; [qokeody:?]; Pflanzenteil; [oteody:?]; [qockhol:?]; heißer Ansatzstoff; vollständig getrocknet; [qokody:?]	5	4	0
f88v	f88v.25	P	1	1	ykeey	YKEEY_ACTION	ykeey sheor tos checkhy dain cheos cheockhy saldy	[ykeey:?] | feuchter Drogenteil | [tos:?] | trockenes Arzneikompositum am Gradanfang | Grad-/Maßwert II | [cheos:?] | trocken angesetztes Arzneikompositum am Gradanfang | [saldy:?]	erhitze hiervon bis zur Endstufe und schließe ab | feuchter Drogenteil | [tos:?] | trockenes Arzneikompositum am Gradanfang | Grad-/Maßwert II | [cheos:?] | trocken angesetztes Arzneikompositum am Gradanfang | [saldy:?]	erhitze hiervon bis zur Endstufe und schließe ab; feuchter Drogenteil; [tos:?]; trockenes Arzneikompositum am Gradanfang; zwei Maße; [cheos:?]; trocken angesetztes Arzneikompositum am Gradanfang; [saldy:?]	4	3	0
f89r1	f89r1.22	P	1	5	yty	YTY_ACTION	ycheeo r sheol qockhedy yty sheody qotol chead chey dal	Eintrag: zweiter Trockenansatz | Wurzel | feuchtes Material | [qockhedy:?] | [yty:?] | angefeuchteter Ansatz, abgeschlossen | kaltes Material | [chead:?] | trocken in der Mitte des Grades | abgemessene Rohstoffmenge I	Eintrag: zweiter Trockenansatz | Wurzel | feuchtes Material | [qockhedy:?] | kühle hiervon leicht ab | angefeuchteter Ansatz, abgeschlossen | kaltes Material | [chead:?] | trocken in der Mitte des Grades | abgemessene Rohstoffmenge I	Eintrag: zweiter Trockenansatz; Wurzel; feuchtes Material; [qockhedy:?]; kühle hiervon leicht ab; angefeuchteter Ansatz, abgeschlossen; kaltes Material; [chead:?]; bis zur mittleren Trockenstufe; abgemessene Rohstoffmenge I	3	2	0
f89r1	f89r1.23	P	1	2	oteos	EXACT_WHOLE	dain oteos cheody cheodain daiin chodaiin	Grad-/Maßwert II | [oteos:?] | getrockneter Ansatz | Trockenansatz, Dosis II | Grad-/Maßwert III | Trockenansatz, Dosis III	Grad-/Maßwert II | Kaltansatz-Charge auf mittlerer Stufe | getrockneter Ansatz | Trockenansatz, Dosis II | Grad-/Maßwert III | Trockenansatz, Dosis III	zwei Maße; Kaltansatz-Charge auf mittlerer Stufe; getrockneter Ansatz; Trockenansatz, Dosis II; drei Maße; Trockenansatz, Dosis III	1	0	1
f89r1	f89r1.9	P	1	3	oiiin	EXACT_WHOLE	yshor s oiiin daiin qokeey daiin ckhol qokain cheamy	[yshor:?] | Samen-/Saatgutposten | [oiiin:?] | Grad-/Maßwert III | heiß am Ende des Grades | Grad-/Maßwert III | [ckhol:?] | heiß, Grad II | [cheamy:?]	[yshor:?] | Samen-/Saatgutposten | Zubereitung in Form IV | Grad-/Maßwert III | heiß am Ende des Grades | Grad-/Maßwert III | [ckhol:?] | heiß, Grad II | [cheamy:?]	[yshor:?]; Samen-/Saatgutposten; Zubereitung in Form IV; drei Maße; bis zur Heizendstufe; drei Maße; [ckhol:?]; heiß, Grad II; [cheamy:?]	4	3	0
f89v1	f89v1.14	P	3	1|2|5	ykeey|ykeey|okol	YKEEY_ACTION|YKEEY_ACTION|EXACT_WHOLE	ykeey ykeey odal shoky okol chody okoaiin dal chdy daldaldy	[ykeey:?] | [ykeey:?] | abgemessene Rohstoffmenge I im Ansatz | heiß-feuchter Ansatz am Gradanfang | [okol:?] | Trockenansatz, abgeschlossen | [okoaiin:?] | abgemessene Rohstoffmenge I | trocken am Anfang des Grades, abgeschlossen | [daldaldy:?]	erhitze hiervon bis zur Endstufe und schließe ab | erhitze hiervon bis zur Endstufe und schließe ab | abgemessene Rohstoffmenge I im Ansatz | heiß-feuchter Ansatz am Gradanfang | heißer Ansatzstoff | Trockenansatz, abgeschlossen | [okoaiin:?] | abgemessene Rohstoffmenge I | trocken am Anfang des Grades, abgeschlossen | [daldaldy:?]	erhitze hiervon bis zur Endstufe und schließe ab; erhitze hiervon bis zur Endstufe und schließe ab; abgemessene Rohstoffmenge I im Ansatz; heiß-feuchter Ansatz am Gradanfang; heißer Ansatzstoff; Trockenansatz, abgeschlossen; [okoaiin:?]; abgemessene Rohstoffmenge I; angetrocknet; [daldaldy:?]	5	2	0
f89v1	f89v1.16	P	1	3	qockhy	QOCKHY_ACTION	qokaiin ykchol qockhy okaldy okal dal chodar okaiin dalg	heiß, Grad III | [ykchol:?] | [qockhy:?] | [okaldy:?] | Rohstoffklasse I im Ansatz, heiß am Gradanfang | abgemessene Rohstoffmenge I | [chodar:?] | heiß, Grad III, im Ansatzrahmen | [dalg:?]	heiß, Grad III | [ykchol:?] | bereite einen Arzneikompositum-Ansatz in Grundstufe | [okaldy:?] | Rohstoffklasse I im Ansatz, heiß am Gradanfang | abgemessene Rohstoffmenge I | [chodar:?] | heiß, Grad III, im Ansatzrahmen | [dalg:?]	heiß, Grad III; [ykchol:?]; bereite einen Arzneikompositum-Ansatz in Grundstufe; [okaldy:?]; Rohstoff I, leicht erhitzt im Ansatz; abgemessene Rohstoffmenge I; [chodar:?]; Ansatz auf Heizstufe III; [dalg:?]	5	4	0
f89v1	f89v1.19	P	2	6|9	okol|okol	EXACT_WHOLE|EXACT_WHOLE	sar a daiin ckhy qotchy okol ycheo cthody okol olkaycthy	Samenfraktion I | je, zu gleichen Teilen | Grad-/Maßwert III | Arzneikompositum am Gradanfang | kalt und trocken am Anfang des Grades | [okol:?] | nimm hierzu den Trockenansatz | [cthody:?] | [okol:?] | [olkaycthy:?]	Samenfraktion I | je, zu gleichen Teilen | Grad-/Maßwert III | Arzneikompositum am Gradanfang | kalt und trocken am Anfang des Grades | heißer Ansatzstoff | nimm hierzu den Trockenansatz | [cthody:?] | heißer Ansatzstoff | [olkaycthy:?]	Samenfraktion I; je zu gleichen Teilen; drei Maße; Arzneikompositum am Gradanfang; kalt und angetrocknet; heißer Ansatzstoff; nimm hierzu den Trockenansatz; [cthody:?]; heißer Ansatzstoff; [olkaycthy:?]	4	2	0
f89v1	f89v1.6	P	3	1|6|8	dor|qockhy|yteey	DOR_ACTION|QOCKHY_ACTION|YTEEY_ACTION	dor sheey qokol cheol cthody qockhy dain yteey otar cthol	[dor:?] | feucht am Ende des Grades | erhitzen | trockener Drogenstoff | [cthody:?] | [qockhy:?] | Grad-/Maßwert II | [yteey:?] | kalte Drogenfraktion I im Ansatz | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	miss eine Portion Droge ab | feucht am Ende des Grades | erhitzen | trockener Drogenstoff | [cthody:?] | bereite einen Arzneikompositum-Ansatz in Grundstufe | Grad-/Maßwert II | kühle hiervon bis zur Endstufe ab | kalte Drogenfraktion I im Ansatz | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	miss eine Portion Droge ab; vollständig eingeweicht; erhitze Folgendes: trockener Drogenstoff; [cthody:?]; bereite einen Arzneikompositum-Ansatz in Grundstufe; zwei Maße; kühle hiervon bis zur Endstufe ab; kalte Drogenfraktion I im Ansatz; CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	4	1	0
f89v1	f89v1.9	P	1	3	okol	EXACT_WHOLE	too cthor okol chekaiin os aiin ol cheokchey qokoiiin du	[too:?] | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | [okol:?] | [chekaiin:?] | [os:?] | Menge III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [cheokchey:?] | [qokoiiin:?] | [du:?]	[too:?] | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | heißer Ansatzstoff | [chekaiin:?] | [os:?] | Menge III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [cheokchey:?] | [qokoiiin:?] | [du:?]	[too:?]; Drogenteil/-portion; Portion Blatt-/Krautdroge; heißer Ansatzstoff; [chekaiin:?]; [os:?]; drei Teile; Grundansatz; [cheokchey:?]; [qokoiiin:?]; [du:?]	7	6	0
f8r	f8r.11	H	1	2	cheodaiin	EXACT_WHOLE	shol cheodaiin daiin do y tchody chot choty otariin	feucht; nominal feuchtes Gut/Material | [cheodaiin:?] | Grad-/Maßwert III | [do:?] | ; hierzu: | [tchody:?] | [chot:?] | kalter Trockenansatz | [otariin:?]	feucht; nominal feuchtes Gut/Material | drei Dosen Trockenansatz auf mittlerer Trockenstufe | Grad-/Maßwert III | [do:?] | ; hierzu: | [tchody:?] | [chot:?] | kalter Trockenansatz | [otariin:?]	Feuchtgut; drei Dosen Trockenansatz auf mittlerer Trockenstufe; drei Maße; [do:?]; hierzu: [tchody:?]; [chot:?]; kalter Trockenansatz; [otariin:?]	5	4	0
f8r	f8r.12	H	1	3	shotokody	SHOTOKODY_ACTION	qo chodaiin shotokody chotol	nehmen | Trockenansatz, Dosis III | [shotokody:?] | Trockenansatz aus kaltem Material	nehmen | Trockenansatz, Dosis III | Feuchtansatz abkühlen, wieder erhitzen und fertigstellen | Trockenansatz aus kaltem Material	nimm Folgendes: Trockenansatz, Dosis III; Feuchtansatz abkühlen, wieder erhitzen und fertigstellen; Trockenansatz aus kaltem Material	1	0	1
f8r	f8r.16	H	1	3	chsey	CHSEY_ACTION	ychey kchekchy chsey kchy scheaiin cthaiar cthy dar	[ychey:?] | [kchekchy:?] | [chsey:?] | heiß und trocken am Anfang des Grades | [scheaiin:?] | [cthaiar:?] | CTH-Drogenmaterial | abgemessene Fraktion I	[ychey:?] | [kchekchy:?] | Saatgut bis zur mittleren Stufe trocknen | heiß und trocken am Anfang des Grades | [scheaiin:?] | [cthaiar:?] | CTH-Drogenmaterial | abgemessene Fraktion I	[ychey:?]; [kchekchy:?]; Saatgut bis zur mittleren Stufe trocknen; heiß und angetrocknet; [scheaiin:?]; [cthaiar:?]; Krautdroge; abgemessene Fraktion I	5	4	0
f8r	f8r.20	H	1	3	kesey	KESEY_READER_MERGE_LEFT_NOVEL	or cho kesey shey o kal chal	Drogenportion | Trockenansatz | [kesey:?] | feucht in der Mitte des Grades | Rohstoff I, leicht erhitzt im Ansatz | Rohstoffklasse I, heiß am Gradanfang | Rohstoffklasse I, trocken am Gradanfang	Drogenportion | Trockenansatz | erhitze in Trockenansatz das Saatgut bis zur mittleren Stufe | feucht in der Mitte des Grades | Rohstoff I, leicht erhitzt im Ansatz | Rohstoffklasse I, heiß am Gradanfang | Rohstoffklasse I, trocken am Gradanfang	Drogenportion; erhitze in Trockenansatz das Saatgut bis zur mittleren Stufe; bis zur mittleren Einweichstufe; Rohstoff I, leicht erhitzt im Ansatz; Rohstoff I, trocken am Gradanfang	1	0	1
f8v	f8v.14	H	1	2	okol	EXACT_WHOLE	shor okol lokaiin shol kol char cthey tchy ckham	Blüten-/Fruchtstand; reproduktiver Teil | [okol:?] | [lokaiin:?] | feucht; nominal feuchtes Gut/Material | heiß; nominal heißes Gut/Material | Trockenfraktion I | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | kalt und trocken am Anfang des Grades | [ckham:?]	Blüten-/Fruchtstand; reproduktiver Teil | heißer Ansatzstoff | [lokaiin:?] | feucht; nominal feuchtes Gut/Material | heiß; nominal heißes Gut/Material | Trockenfraktion I | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | kalt und trocken am Anfang des Grades | [ckham:?]	Blüten-/Fruchtstand; Blüten- oder Fruchtdroge; heißer Ansatzstoff; [lokaiin:?]; Feuchtgut; heiß; nominal heißes Gut/Material; Trockenfraktion I; Krautdroge, Form I; Blatt-/Krautdroge, Form I; kalt und angetrocknet; [ckham:?]	3	2	0
f8v	f8v.3	H	1	4	chory	EXACT_WHOLE	qody cheal sy chory chear shol chaiin shaiin dolas	[qody:?] | Rohstoffklasse I, trocken in der Gradmitte | Saatgut in Grundform | [chory:?] | trockene Fraktion I | feucht; nominal feuchtes Gut/Material | trocken, Grad III | feucht, Grad III | [dolas:?]	[qody:?] | Rohstoffklasse I, trocken in der Gradmitte | Saatgut in Grundform | Pflanzenteil in Grundform | trockene Fraktion I | feucht; nominal feuchtes Gut/Material | trocken, Grad III | feucht, Grad III | [dolas:?]	[qody:?]; Rohstoff I, trocken in der Gradmitte; Saatgut in Grundform; Pflanzenteil in Grundform; trockene Fraktion I; Feuchtgut; trocken, Grad III; feucht, Grad III; [dolas:?]	3	2	0
f8v	f8v.7	H	1	2	kchol	EXACT_WHOLE	sho kchol dar shey cthar chotain ry	feuchter Ansatz | [kchol:?] | abgemessene Fraktion I | feucht in der Mitte des Grades | CTH-Drogenfraktion I; im Herbal Blatt-/Krautfraktion I | [chotain:?] | rohe Wurzel	feuchter Ansatz | erhitztes Trockengut | abgemessene Fraktion I | feucht in der Mitte des Grades | CTH-Drogenfraktion I; im Herbal Blatt-/Krautfraktion I | [chotain:?] | rohe Wurzel	feuchter Ansatz; erhitztes Trockengut; abgemessene Fraktion I; bis zur mittleren Einweichstufe; CTH-Drogenfraktion I; Blatt-/Krautfraktion I; [chotain:?]; rohe Wurzel	2	1	0
f90r1	f90r1.2	H	1	1	yshol	YSHOL_ACTION	yshol tor sheor qotchor qoky darala	[yshol:?] | kalte Drogenportion | feuchter Drogenteil | kalt-trockene Drogenportion | heiß am Anfang des Grades | [darala:?]	weiche hiervon den Drogenstoff ein | kalte Drogenportion | feuchter Drogenteil | kalt-trockene Drogenportion | heiß am Anfang des Grades | [darala:?]	weiche hiervon den Drogenstoff ein; kalte Drogenportion; feuchter Drogenteil; kalt-trockene Drogenportion; leicht erhitzt; [darala:?]	2	1	0
f90r1	f90r1.5	H	1	9	kchol	EXACT_WHOLE	ytor ckhy lpychol sho ol okachey r sheom kchol dchy dasady	[ytor:?] | Arzneikompositum am Gradanfang | [lpychol:?] | feuchter Ansatz | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [okachey:?] | Wurzel | [sheom:?] | [kchol:?] | Dosis Trockendroge, Grundform | [dasady:?]	[ytor:?] | Arzneikompositum am Gradanfang | [lpychol:?] | feuchter Ansatz | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [okachey:?] | Wurzel | [sheom:?] | erhitztes Trockengut | Dosis Trockendroge, Grundform | [dasady:?]	[ytor:?]; Arzneikompositum am Gradanfang; [lpychol:?]; feuchter Ansatz; Grundansatz; [okachey:?]; Wurzel; [sheom:?]; erhitztes Trockengut; Dosis Trockendroge, Grundform; [dasady:?]	6	5	0
f90r1	f90r1.7	H	1	2	chos	EXACT_WHOLE	dar chos qocthy qokcha shko qokol oteey chofy ykeody qokod	abgemessene Fraktion I | [chos:?] | [qocthy:?] | [qokcha:?] | [shko:?] | erhitzen | kalter Ansatz am Ende des Grades | [chofy:?] | [ykeody:?] | [qokod:?]	abgemessene Fraktion I | eine Charge Trockenansatz | [qocthy:?] | [qokcha:?] | [shko:?] | erhitzen | kalter Ansatz am Ende des Grades | [chofy:?] | [ykeody:?] | [qokod:?]	abgemessene Fraktion I; eine Charge Trockenansatz; [qocthy:?]; [qokcha:?]; [shko:?]; erhitze Folgendes: Ansatz auf Kühlendstufe; [chofy:?]; [ykeody:?]; [qokod:?]	7	6	0
f90r1	f90r1.8	H	1	5	ykeey	YKEEY_ACTION	kor sheol qodar oko ykeey qokeey qodar qokeed s choky	heiße Drogenportion | feuchtes Material | [qodar:?] | [oko:?] | [ykeey:?] | heiß am Ende des Grades | [qodar:?] | erhitze bis zur Endstufe und schließe ab | Samen-/Saatgutposten | heiß-trockene Zubereitung, Grundform	heiße Drogenportion | feuchtes Material | [qodar:?] | [oko:?] | erhitze hiervon bis zur Endstufe und schließe ab | heiß am Ende des Grades | [qodar:?] | erhitze bis zur Endstufe und schließe ab | Samen-/Saatgutposten | heiß-trockene Zubereitung, Grundform	heiße Drogenportion; feuchtes Material; [qodar:?]; [oko:?]; erhitze hiervon bis zur Endstufe und schließe ab; bis zur Heizendstufe; [qodar:?]; erhitze bis zur Endstufe und schließe ab; Samen-/Saatgutposten; heiß-trockene Zubereitung, Grundform	4	3	0
f93r	f93r.13	H	1	3	kchol	EXACT_WHOLE	shodaiin qotchy kchol r	[shodaiin:?] | kalt und trocken am Anfang des Grades | [kchol:?] | Wurzel	[shodaiin:?] | kalt und trocken am Anfang des Grades | erhitztes Trockengut | Wurzel	[shodaiin:?]; kalt und angetrocknet; erhitztes Trockengut; Wurzel	2	1	0
f93r	f93r.7	H	2	3|4	ody|cheodaiin	EXACT_WHOLE|EXACT_WHOLE	shor shol ody cheodaiin s	Blüten-/Fruchtstand; reproduktiver Teil | feucht; nominal feuchtes Gut/Material | [ody:?] | [cheodaiin:?] | Samen-/Saatgutposten	Blüten-/Fruchtstand; reproduktiver Teil | feucht; nominal feuchtes Gut/Material | fertiggestellter Ansatz | drei Dosen Trockenansatz auf mittlerer Trockenstufe | Samen-/Saatgutposten	Blüten-/Fruchtstand; Blüten- oder Fruchtdroge; Feuchtgut; fertiggestellter Ansatz; drei Dosen Trockenansatz auf mittlerer Trockenstufe; Samen-/Saatgutposten.	2	0	1
f93v	f93v.1	H	1	6	opchy	EXACT_WHOLE	possheody qoteeo qoshocphy opchody opor opchy otchdal or shodaiin	[possheody:?] | [qoteeo:?] | [qoshocphy:?] | [opchody:?] | [opor:?] | [opchy:?] | [otchdal:?] | Drogenportion | [shodaiin:?]	[possheody:?] | [qoteeo:?] | [qoshocphy:?] | [opchody:?] | [opor:?] | Trockenpulverpräparat in Grundstufe | [otchdal:?] | Drogenportion | [shodaiin:?]	[possheody:?]; [qoteeo:?]; [qoshocphy:?]; [opchody:?]; [opor:?]; Trockenpulverpräparat in Grundstufe; [otchdal:?]; Drogenportion; [shodaiin:?]	8	7	0
f93v	f93v.3	H	2	5|10	cheodaiin|okol	EXACT_WHOLE|EXACT_WHOLE	dchos chody qockhol oky cheodaiin oty daiin otal dair okol	[dchos:?] | Trockenansatz, abgeschlossen | [qockhol:?] | heißer Ansatz am Anfang des Grades | [cheodaiin:?] | kalter Ansatz am Anfang des Grades | Grad-/Maßwert III | Rohstoffklasse I im Ansatz, kalt am Gradanfang | abgemessene Fraktion II | [okol:?]	[dchos:?] | Trockenansatz, abgeschlossen | [qockhol:?] | heißer Ansatz am Anfang des Grades | drei Dosen Trockenansatz auf mittlerer Trockenstufe | kalter Ansatz am Anfang des Grades | Grad-/Maßwert III | Rohstoffklasse I im Ansatz, kalt am Gradanfang | abgemessene Fraktion II | heißer Ansatzstoff	[dchos:?]; Trockenansatz, abgeschlossen; [qockhol:?]; leicht erhitzter Ansatz; drei Dosen Trockenansatz auf mittlerer Trockenstufe; kalter Ansatz am Anfang des Grades; drei Maße; Rohstoff I, leicht gekühlt im Ansatz; abgemessene Fraktion II; heißer Ansatzstoff	4	2	0
f93v	f93v.7	H	1	1	oees	EXACT_WHOLE	oees ckheody qkcheey koldy tchodaiin ctheos shodain qokeeam	[oees:?] | fertiger Ansatz eines Arzneikompositums | [qkcheey:?] | [koldy:?] | [tchodaiin:?] | [ctheos:?] | [shodain:?] | [qokeeam:?]	Ansatzcharge auf Endstufe | fertiger Ansatz eines Arzneikompositums | [qkcheey:?] | [koldy:?] | [tchodaiin:?] | [ctheos:?] | [shodain:?] | [qokeeam:?]	Ansatzcharge auf Endstufe; fertiger Ansatz eines Arzneikompositums; [qkcheey:?]; [koldy:?]; [tchodaiin:?]; [ctheos:?]; [shodain:?]; [qokeeam:?]	7	6	0
f94r	f94r.2	H	1	1	dor	DOR_ACTION	dor cheody okaiin odor okal okair oky daiir qotar okar olaiin	[dor:?] | getrockneter Ansatz | heiß, Grad III, im Ansatzrahmen | [odor:?] | Rohstoffklasse I im Ansatz, heiß am Gradanfang | heiße Drogenfraktion II im Ansatz | heißer Ansatz am Anfang des Grades | abgemessene Fraktion III | kalte Drogenfraktion I | heiße Drogenfraktion I im Ansatz | Drogenstoff, Menge III	miss eine Portion Droge ab | getrockneter Ansatz | heiß, Grad III, im Ansatzrahmen | [odor:?] | Rohstoffklasse I im Ansatz, heiß am Gradanfang | heiße Drogenfraktion II im Ansatz | heißer Ansatz am Anfang des Grades | abgemessene Fraktion III | kalte Drogenfraktion I | heiße Drogenfraktion I im Ansatz | Drogenstoff, Menge III	miss eine Portion Droge ab; getrockneter Ansatz; Ansatz auf Heizstufe III; [odor:?]; Rohstoff I, leicht erhitzt im Ansatz; heiße Drogenfraktion II im Ansatz; leicht erhitzter Ansatz; abgemessene Fraktion III; kalte Drogenfraktion I; heiße Drogenfraktion I im Ansatz; drei Teile Holzdrogenansatz	2	1	0
