unified_index	register	page	unit_or_locus	visible_owner	source_id	desired_value_de	writing_layer	recipe_or_key	writer_action	resulting_visible_surface	result_status
698	ASTRO	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	G317	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	PURE_COMPOSITION	REUSE_COMMON_STEM_CARD::NONE+REGISTERED_CARD_OR_FULL_COMPOSITION	Schreibe die bereits gelernte gemeinsame Stammkarte.	dy	GENERATED_OR_COPIED_EXACTLY
699	ASTRO	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	G318	A3_MIDDLE_WHEEL_RING_TEXT: aktuelle Klasse.	PURE_COMPOSITION	COPY_CORE_ATTACH_GRADE_Y::yk+E+Y	Kopiere den örtlichen Kern und setze E+Y, EE+Y oder EEE+Y für kurzen, langen oder vollen Wert.	ykey	GENERATED_OR_COPIED_EXACTLY
700	ASTRO	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	G319	A3_MIDDLE_WHEEL_RING_TEXT: Zustand.	LOCAL_COPY_KEY	LOCAL_KEY[ch]	Copy this key from the selected local diagram locus	ch	GENERATED_OR_COPIED_EXACTLY
701	ASTRO	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	G320	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	PURE_COMPOSITION	REUSE_COMMON_STEM_CARD::NONE+REGISTERED_CARD_OR_FULL_COMPOSITION	Schreibe die bereits gelernte gemeinsame Stammkarte.	y	GENERATED_OR_COPIED_EXACTLY
702	ASTRO	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	G321	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	PURE_COMPOSITION	REUSE_COMMON_STEM_CARD::NONE+REGISTERED_CARD_OR_FULL_COMPOSITION	Schreibe die bereits gelernte gemeinsame Stammkarte.	dy	GENERATED_OR_COPIED_EXACTLY
703	ASTRO	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	G322	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: im selben Ring oder Band fortsetzen.	PURE_COMPOSITION	REUSE_COMMON_STEM_CARD::NONE+REGISTERED_CARD_OR_FULL_COMPOSITION	Schreibe die bereits gelernte gemeinsame Stammkarte.	chol	GENERATED_OR_COPIED_EXACTLY
704	ASTRO	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	G323	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest yk.	PURE_COMPOSITION	COPY_CORE_ATTACH_ADDRESS::yk+AR	Kopiere den örtlichen Kern und setze AR für Quelle, AL für Ziel oder AR+AL für Quelle-zu-Ziel.	ykar	GENERATED_OR_COPIED_EXACTLY
705	ASTRO	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	G324	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: im selben Ring oder Band fortsetzen.	PURE_COMPOSITION	REUSE_COMMON_STEM_CARD::NONE+REGISTERED_CARD_OR_FULL_COMPOSITION	Schreibe die bereits gelernte gemeinsame Stammkarte.	ol	GENERATED_OR_COPIED_EXACTLY
706	ASTRO	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	G325	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	PURE_COMPOSITION	REUSE_COMMON_STEM_CARD::NONE+REGISTERED_CARD_OR_FULL_COMPOSITION	Schreibe die bereits gelernte gemeinsame Stammkarte.	y	GENERATED_OR_COPIED_EXACTLY
707	ASTRO	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	G326	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: lange oder volle Diagrammstufe; lokaler Namensrest yk/ody.	LEARNED_WHOLE_SIGN	ASTRO_WHOLE[ykeeody]	Copy the complete memorized Astro value sign	ykeeody	GENERATED_OR_COPIED_EXACTLY
708	ASTRO	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	G327	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	PURE_COMPOSITION	REUSE_COMMON_STEM_CARD::NONE+REGISTERED_CARD_OR_FULL_COMPOSITION	Schreibe die bereits gelernte gemeinsame Stammkarte.	chey	GENERATED_OR_COPIED_EXACTLY
709	ASTRO	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	G328	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: zum bezeichneten Zielplatz.	PURE_COMPOSITION	REUSE_COMMON_STEM_CARD::NONE+REGISTERED_CARD_OR_FULL_COMPOSITION	Schreibe die bereits gelernte gemeinsame Stammkarte.	dal	GENERATED_OR_COPIED_EXACTLY
710	ASTRO	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	G329	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: diesen Diagrammposten zuruecknehmen.	PURE_COMPOSITION	REUSE_REGISTERED_PROSE_CARD::NONE+REGISTERED_CARD_OR_FULL_COMPOSITION	Nimm dieselbe gelernte Karte wie in der Prosa und lies nur ihren Diagrammbesitzer neu.	ody	GENERATED_OR_COPIED_EXACTLY
711	ASTRO	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	G330	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest chy.	PURE_COMPOSITION	COPY_OPERATION_ATTACH_Y::airch+Y	Kopiere den örtlichen Operations- oder Relationskern und schließe ihn mit Y als aktuellem Posten.	airchy	GENERATED_OR_COPIED_EXACTLY
712	ASTRO	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	G331	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: diesen Diagrammposten setzen.	PURE_COMPOSITION	REUSE_COMMON_STEM_CARD::NONE+REGISTERED_CARD_OR_FULL_COMPOSITION	Schreibe die bereits gelernte gemeinsame Stammkarte.	choky	GENERATED_OR_COPIED_EXACTLY
713	ASTRO	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	G332	A3_MIDDLE_WHEEL_RING_TEXT: aktueller Ablesewert.	PURE_COMPOSITION	COPY_CORE_ATTACH_GRADE_Y::ych+E+Y	Kopiere den örtlichen Kern und setze E+Y, EE+Y oder EEE+Y für kurzen, langen oder vollen Wert.	ychey	GENERATED_OR_COPIED_EXACTLY
714	ASTRO	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	G333	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	PURE_COMPOSITION	REUSE_COMMON_STEM_CARD::NONE+REGISTERED_CARD_OR_FULL_COMPOSITION	Schreibe die bereits gelernte gemeinsame Stammkarte.	chey	GENERATED_OR_COPIED_EXACTLY
715	ASTRO	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	G334	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest do.	PURE_COMPOSITION	COMPOSE_FROM_PRODUCTIVE_STEMS::NONE+REGISTERED_CARD_OR_FULL_COMPOSITION	Baue die Gruppe direkt aus den bekannten Quellen-, Ziel-, Mengen-, Grad-, Bahn- und Festsetzungsstämmen.	doair	GENERATED_OR_COPIED_EXACTLY
716	ASTRO	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	G335	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + Zielsektor, Zielstern oder Zielfeld + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest d.	PURE_COMPOSITION	PREFIX_FOLLOWING_POST::aldal+OT	Setze OT vor den folgenden örtlichen Posten und behalte dessen Adresse, Relation oder Grad.	otaldal	GENERATED_OR_COPIED_EXACTLY
717	ASTRO	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	G336	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest d.	PURE_COMPOSITION	COMPOSE_FROM_PRODUCTIVE_STEMS::NONE+REGISTERED_CARD_OR_FULL_COMPOSITION	Baue die Gruppe direkt aus den bekannten Quellen-, Ziel-, Mengen-, Grad-, Bahn- und Festsetzungsstämmen.	dair	GENERATED_OR_COPIED_EXACTLY
718	ASTRO	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	G337	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: auf den bezeichneten Diagrammplatz uebertragen.	PURE_COMPOSITION	REUSE_COMMON_STEM_CARD::NONE+REGISTERED_CARD_OR_FULL_COMPOSITION	Schreibe die bereits gelernte gemeinsame Stammkarte.	chdy	GENERATED_OR_COPIED_EXACTLY
719	ASTRO	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	G338	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest o.	PURE_COMPOSITION	PREFIX_FOLLOWING_POST::oar+OT	Setze OT vor den folgenden örtlichen Posten und behalte dessen Adresse, Relation oder Grad.	otoar	GENERATED_OR_COPIED_EXACTLY
720	ASTRO	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	G339	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert.	PURE_COMPOSITION	COPY_CORE_ATTACH_ADDRESS::ROOT+AR	Kopiere den örtlichen Kern und setze AR für Quelle, AL für Ziel oder AR+AL für Quelle-zu-Ziel.	ar	GENERATED_OR_COPIED_EXACTLY
721	ASTRO	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	G340	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	PURE_COMPOSITION	REUSE_COMMON_STEM_CARD::NONE+REGISTERED_CARD_OR_FULL_COMPOSITION	Schreibe die bereits gelernte gemeinsame Stammkarte.	chy	GENERATED_OR_COPIED_EXACTLY
722	ASTRO	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	G341	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest q/e.	PURE_COMPOSITION	PREFIX_FOLLOWING_POST::eor+Q_FRAME+OT	Setze OT vor den folgenden örtlichen Posten und behalte dessen Adresse, Relation oder Grad.	qoteor	GENERATED_OR_COPIED_EXACTLY
723	ASTRO	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	G342	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Eingangsobjekt oder Eingangsbedingung.	PURE_COMPOSITION	REUSE_REGISTERED_PROSE_CARD::NONE+REGISTERED_CARD_OR_FULL_COMPOSITION	Nimm dieselbe gelernte Karte wie in der Prosa und lies nur ihren Diagrammbesitzer neu.	cho	GENERATED_OR_COPIED_EXACTLY
724	ASTRO	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	G343	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest q.	PURE_COMPOSITION	PREFIX_FOLLOWING_POST::air+Q_FRAME+OT	Setze OT vor den folgenden örtlichen Posten und behalte dessen Adresse, Relation oder Grad.	qotair	GENERATED_OR_COPIED_EXACTLY
725	ASTRO	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	G344	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Wert oder Platzbezug uebertragen; lokaler Namensrest a.	LOCAL_COPY_KEY	LOCAL_KEY[chda]	Copy this key from the selected local diagram locus	chda	GENERATED_OR_COPIED_EXACTLY
726	ASTRO	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	G345	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + lange oder volle Diagrammstufe + Zielsektor, Zielstern oder Zielfeld.	PURE_COMPOSITION	PREFIX_FOLLOWING_POST::eeal+OT	Setze OT vor den folgenden örtlichen Posten und behalte dessen Adresse, Relation oder Grad.	oteeal	GENERATED_OR_COPIED_EXACTLY
727	ASTRO	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	G346	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest che.	PURE_COMPOSITION	COPY_CORE_ATTACH_RELATION::che+OR	Kopiere den örtlichen Kern und setze OL für Fortsetzung oder OR für Bedingungsansatz.	cheor	GENERATED_OR_COPIED_EXACTLY
728	ASTRO	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	G347	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert.	PURE_COMPOSITION	COPY_CORE_ATTACH_ADDRESS::ROOT+AR	Kopiere den örtlichen Kern und setze AR für Quelle, AL für Ziel oder AR+AL für Quelle-zu-Ziel.	ar	GENERATED_OR_COPIED_EXACTLY
729	ASTRO	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	G348	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Himmels-, Ring- oder Zeigerlauf.	PURE_COMPOSITION	COMPOSE_FROM_PRODUCTIVE_STEMS::NONE+REGISTERED_CARD_OR_FULL_COMPOSITION	Baue die Gruppe direkt aus den bekannten Quellen-, Ziel-, Mengen-, Grad-, Bahn- und Festsetzungsstämmen.	air	GENERATED_OR_COPIED_EXACTLY
730	ASTRO	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	G349	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung; lokaler Namensrest eody.	LEARNED_WHOLE_SIGN	ASTRO_WHOLE[oteody]	Copy the complete memorized Astro value sign	oteody	GENERATED_OR_COPIED_EXACTLY
731	ASTRO	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	G350	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Teilsektor oder Untereintrag; lokaler Namensrest y/d.	LOCAL_COPY_KEY	LOCAL_KEY[ytyd]	Copy this key from the selected local diagram locus	ytyd	GENERATED_OR_COPIED_EXACTLY
732	ASTRO	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	G351	A3_RIGHT_WHEEL_RING_TEXT: Hauptwert.	LOCAL_COPY_KEY	LOCAL_KEY[a]	Copy this key from the selected local diagram locus	a	GENERATED_OR_COPIED_EXACTLY
733	ASTRO	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	G352	A3_RIGHT_WHEEL_RING_TEXT: fester Zustand.	PURE_COMPOSITION	COPY_OPERATION_ATTACH_Y::dch+Y	Kopiere den örtlichen Operations- oder Relationskern und schließe ihn mit Y als aktuellem Posten.	dchy	GENERATED_OR_COPIED_EXACTLY
734	ASTRO	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	G353	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest y.	PURE_COMPOSITION	COPY_OPERATION_ATTACH_Y::otol+Y	Kopiere den örtlichen Operations- oder Relationskern und schließe ihn mit Y als aktuellem Posten.	otoly	GENERATED_OR_COPIED_EXACTLY
735	ASTRO	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	G354	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest eod.	PURE_COMPOSITION	COPY_CORE_ATTACH_ADDRESS::okeod+AL	Kopiere den örtlichen Kern und setze AR für Quelle, AL für Ziel oder AR+AL für Quelle-zu-Ziel.	okeodal	GENERATED_OR_COPIED_EXACTLY
736	ASTRO	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	G355	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + Ausgangssektor, Ursprung oder Bezugswert + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest eo.	PURE_COMPOSITION	PREFIX_FOLLOWING_POST::eoarar+OT	Setze OT vor den folgenden örtlichen Posten und behalte dessen Adresse, Relation oder Grad.	oteoarar	GENERATED_OR_COPIED_EXACTLY
737	ASTRO	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	G356	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: lange oder volle Diagrammstufe; lokaler Namensrest chet/ser.	LOCAL_COPY_KEY	LOCAL_KEY[cheteeser]	Copy this key from the selected local diagram locus	cheteeser	GENERATED_OR_COPIED_EXACTLY
738	ASTRO	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	G357	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest d.	PURE_COMPOSITION	COMPOSE_FROM_PRODUCTIVE_STEMS::NONE+REGISTERED_CARD_OR_FULL_COMPOSITION	Baue die Gruppe direkt aus den bekannten Quellen-, Ziel-, Mengen-, Grad-, Bahn- und Festsetzungsstämmen.	dair	GENERATED_OR_COPIED_EXACTLY
739	ASTRO	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	G358	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	PURE_COMPOSITION	REUSE_COMMON_STEM_CARD::NONE+REGISTERED_CARD_OR_FULL_COMPOSITION	Schreibe die bereits gelernte gemeinsame Stammkarte.	chey	GENERATED_OR_COPIED_EXACTLY
740	ASTRO	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	G359	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren; lokaler Namensrest ody.	LEARNED_WHOLE_SIGN	ASTRO_WHOLE[okody]	Copy the complete memorized Astro value sign	okody	GENERATED_OR_COPIED_EXACTLY
741	ASTRO	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	G360	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: zum bezeichneten Zielplatz.	PURE_COMPOSITION	REUSE_COMMON_STEM_CARD::NONE+REGISTERED_CARD_OR_FULL_COMPOSITION	Schreibe die bereits gelernte gemeinsame Stammkarte.	dal	GENERATED_OR_COPIED_EXACTLY
742	ASTRO	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	G361	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Diagrammposten in langer Stufe.	PURE_COMPOSITION	REUSE_REGISTERED_PROSE_CARD::NONE+REGISTERED_CARD_OR_FULL_COMPOSITION	Nimm dieselbe gelernte Karte wie in der Prosa und lies nur ihren Diagrammbesitzer neu.	oteey	GENERATED_OR_COPIED_EXACTLY
743	ASTRO	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	G362	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Diagrammposten in langer Stufe.	PURE_COMPOSITION	REUSE_REGISTERED_PROSE_CARD::NONE+REGISTERED_CARD_OR_FULL_COMPOSITION	Nimm dieselbe gelernte Karte wie in der Prosa und lies nur ihren Diagrammbesitzer neu.	oteey	GENERATED_OR_COPIED_EXACTLY
744	ASTRO	f69v	f69v.4	A3_LEFT_RADIAL_SLOT_01	G363	Radstelle A3_LEFT_RADIAL_SLOT_01: in langer Stufe setzen.	PURE_COMPOSITION	REUSE_REGISTERED_PROSE_CARD::NONE+REGISTERED_CARD_OR_FULL_COMPOSITION	Nimm dieselbe gelernte Karte wie in der Prosa und lies nur ihren Diagrammbesitzer neu.	okeey	GENERATED_OR_COPIED_EXACTLY
745	ASTRO	f69v	f69v.4	A3_LEFT_RADIAL_SLOT_01	G364	Radstelle A3_LEFT_RADIAL_SLOT_01: vom bezeichneten Ausgangsplatz.	PURE_COMPOSITION	REUSE_COMMON_STEM_CARD::NONE+REGISTERED_CARD_OR_FULL_COMPOSITION	Schreibe die bereits gelernte gemeinsame Stammkarte.	sar	GENERATED_OR_COPIED_EXACTLY
746	ASTRO	f69v	f69v.5	A3_LEFT_RADIAL_SLOT_02	G365	Radstelle A3_LEFT_RADIAL_SLOT_02: Diagrammposten setzen oder aktivieren; lokaler Namensrest eo.	LOCAL_COPY_KEY	LOCAL_KEY[okeo]	Copy this key from the selected local diagram locus	okeo	GENERATED_OR_COPIED_EXACTLY
747	ASTRO	f69v	f69v.5	A3_LEFT_RADIAL_SLOT_02	G366	Radstelle A3_LEFT_RADIAL_SLOT_02: dieser lokale Diagrammposten.	PURE_COMPOSITION	REUSE_COMMON_STEM_CARD::NONE+REGISTERED_CARD_OR_FULL_COMPOSITION	Schreibe die bereits gelernte gemeinsame Stammkarte.	dy	GENERATED_OR_COPIED_EXACTLY
748	ASTRO	f69v	f69v.6	A3_LEFT_RADIAL_SLOT_03	G367	Radstelle A3_LEFT_RADIAL_SLOT_03: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest oc/yk.	LOCAL_COPY_KEY	LOCAL_KEY[ochoyk]	Copy this key from the selected local diagram locus	ochoyk	GENERATED_OR_COPIED_EXACTLY
749	ASTRO	f69v	f69v.7	A3_LEFT_RADIAL_SLOT_04	G368	Radstelle A3_LEFT_RADIAL_SLOT_04: lange oder volle Diagrammstufe; lokaler Namensrest yk/y.	PURE_COMPOSITION	COPY_CORE_ATTACH_GRADE_Y::yk+EE+Y	Kopiere den örtlichen Kern und setze E+Y, EE+Y oder EEE+Y für kurzen, langen oder vollen Wert.	ykeey	GENERATED_OR_COPIED_EXACTLY
750	ASTRO	f69v	f69v.8	A3_LEFT_RADIAL_SLOT_05	G369	Radstelle A3_LEFT_RADIAL_SLOT_05: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest yt/y.	PURE_COMPOSITION	COPY_OPERATION_ATTACH_Y::ytor+Y	Kopiere den örtlichen Operations- oder Relationskern und schließe ihn mit Y als aktuellem Posten.	ytory	GENERATED_OR_COPIED_EXACTLY
751	ASTRO	f69v	f69v.9	A3_LEFT_RADIAL_SLOT_06	G370	Radstelle A3_LEFT_RADIAL_SLOT_06: lange oder volle Diagrammstufe; lokaler Namensrest o/sy.	LEARNED_WHOLE_SIGN	ASTRO_WHOLE[oeesy]	Copy the complete memorized Astro value sign	oeesy	GENERATED_OR_COPIED_EXACTLY
752	ASTRO	f69v	f69v.10	A3_LEFT_RADIAL_SLOT_07	G371	A3_LEFT_RADIAL_SLOT_07: Platz fest eingetragen.	LEARNED_WHOLE_SIGN	ASTRO_WHOLE[ytody]	Copy the complete memorized Astro value sign	ytody	GENERATED_OR_COPIED_EXACTLY
753	ASTRO	f69v	f69v.11	A3_LEFT_RADIAL_SLOT_08	G372	Radstelle A3_LEFT_RADIAL_SLOT_08: Diagrammposten setzen oder aktivieren; lokaler Namensrest ody.	LEARNED_WHOLE_SIGN	ASTRO_WHOLE[okody]	Copy the complete memorized Astro value sign	okody	GENERATED_OR_COPIED_EXACTLY
754	ASTRO	f69v	f69v.12	A3_LEFT_RADIAL_SLOT_09	G373	Radstelle A3_LEFT_RADIAL_SLOT_09: naechster Platz oder folgende Bedingung; lokaler Namensrest ody.	LEARNED_WHOLE_SIGN	ASTRO_WHOLE[otody]	Copy the complete memorized Astro value sign	otody	GENERATED_OR_COPIED_EXACTLY
755	ASTRO	f69v	f69v.13	A3_LEFT_RADIAL_SLOT_10	G374	Radstelle A3_LEFT_RADIAL_SLOT_10: Diagrammposten setzen oder aktivieren + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest e.	PURE_COMPOSITION	COPY_CORE_ATTACH_ADDRESS::oke+AL	Kopiere den örtlichen Kern und setze AR für Quelle, AL für Ziel oder AR+AL für Quelle-zu-Ziel.	okeal	GENERATED_OR_COPIED_EXACTLY
756	ASTRO	f69v	f69v.14	A3_LEFT_RADIAL_SLOT_11	G375	Radstelle A3_LEFT_RADIAL_SLOT_11: Diagrammposten setzen oder aktivieren; lokaler Namensrest eod.	LOCAL_COPY_KEY	LOCAL_KEY[okeod]	Copy this key from the selected local diagram locus	okeod	GENERATED_OR_COPIED_EXACTLY
757	ASTRO	f69v	f69v.15	A3_LEFT_RADIAL_SLOT_12	G376	Radstelle A3_LEFT_RADIAL_SLOT_12: naechster Platz oder folgende Bedingung + lange oder volle Diagrammstufe; lokaler Namensrest ys.	PURE_COMPOSITION	PREFIX_FOLLOWING_POST::eeys+OT	Setze OT vor den folgenden örtlichen Posten und behalte dessen Adresse, Relation oder Grad.	oteeys	GENERATED_OR_COPIED_EXACTLY
758	ASTRO	f69v	f69v.16	A3_LEFT_RADIAL_SLOT_13	G377	Radstelle A3_LEFT_RADIAL_SLOT_13: naechster Platz oder folgende Bedingung + im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest e.	PURE_COMPOSITION	PREFIX_FOLLOWING_POST::eol+OT	Setze OT vor den folgenden örtlichen Posten und behalte dessen Adresse, Relation oder Grad.	oteol	GENERATED_OR_COPIED_EXACTLY
759	ASTRO	f69v	f69v.17	A3_LEFT_RADIAL_SLOT_14	G378	A3_LEFT_RADIAL_SLOT_14: aktuelle Klasse fest.	LEARNED_WHOLE_SIGN	ASTRO_WHOLE[ykeydy]	Copy the complete memorized Astro value sign	ykeydy	GENERATED_OR_COPIED_EXACTLY
760	ASTRO	f69v	f69v.18	A3_LEFT_RADIAL_SLOT_15	G379	Radstelle A3_LEFT_RADIAL_SLOT_15: Diagrammposten setzen oder aktivieren; lokaler Namensrest eod.	LOCAL_COPY_KEY	LOCAL_KEY[okeod]	Copy this key from the selected local diagram locus	okeod	GENERATED_OR_COPIED_EXACTLY
761	ASTRO	f69v	f69v.19	A3_LEFT_RADIAL_SLOT_16	G380	Radstelle A3_LEFT_RADIAL_SLOT_16: Ausgangssektor, Ursprung oder Bezugswert + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest s.	PURE_COMPOSITION	COPY_CORE_ATTACH_ADDRESS::s+AR+AL	Kopiere den örtlichen Kern und setze AR für Quelle, AL für Ziel oder AR+AL für Quelle-zu-Ziel.	saral	GENERATED_OR_COPIED_EXACTLY
762	ASTRO	f69v	f69v.20	A3_LEFT_RADIAL_SLOT_17	G381	A3_LEFT_RADIAL_SLOT_17: sekundärer Hauptindex.	LOCAL_COPY_KEY	LOCAL_KEY[saiir]	Copy this key from the selected local diagram locus	saiir	GENERATED_OR_COPIED_EXACTLY
