event_serial	event_id	record_unit_id	section	page	physical_locus	field_id	statement_id	joint_tuple_id	image_owner_id	owner_break_before	visible_owner_reset	terminal_status	autonomous_operational_class	autonomous_readback_token	exact_literal_autonomous_layer	source_token_count	read_once_status	optional_master_gloss	occurrence_bound_exemplar	occurrence_content_source_class	occurrence_content_confidence	strongest_occurrence_rival	strongest_occurrence_contradiction	unsupported_exemplar_nouns	global_purpose_lead	global_purpose_rival	semantic_ceiling
310	E310	B3	BIOLOGICAL	f83r	f83r.24	F108	B3-S034	e0b630cb1b5df5e7105b	B3_MAIN_ARCH_LINKED_PAIR	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO	NONCLOSE	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	[OWNER:B3_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:e0b630cb1b5df5e7105b] > [EXEMPLAR_VALUE_UNKNOWN]	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NONE	[EXEMPLAR:Den örtlichen Prüfzustand der Charge feststellen]	LOCAL_STATE_RELEASE_ENTRY	0.46	Badehaus-technischer Rivale am selben Besitzer: Arbeitsstand der Charge an Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt; die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht.	Charge|Station	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
311	E311	B3	BIOLOGICAL	f83r	f83r.24	F108	B3-S034	80ebbbbf238eee9f0aef	B3_MAIN_ARCH_LINKED_PAIR	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO	NONCLOSE	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	[OWNER:B3_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:80ebbbbf238eee9f0aef] > [EXEMPLAR_VALUE_UNKNOWN]	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NONE	[EXEMPLAR:Gleichmäßig bearbeiten]	LOCAL_STATE_RELEASE_ENTRY	0.34	Badehaus-technischer Rivale am selben Besitzer: Charge an den nächsten Lauf übergeben; keine Vererbung über einen Stationswechsel.	die konkrete Handlung ist nur occurrence-gebundener Exemplarwert, keine Kartenbedeutung.	NONE__ACTION_ONLY	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
312	E312	B3	BIOLOGICAL	f83r	f83r.24	F108	B3-S034	54d0e228ca346110af05	B3_MAIN_ARCH_LINKED_PAIR	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO	NONCLOSE	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	[OWNER:B3_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:54d0e228ca346110af05] > [EXEMPLAR_VALUE_UNKNOWN]	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NONE	[EXEMPLAR:Für dieselbe Dauer wie zuvor]	LOCAL_STATE_RELEASE_ENTRY	0.34	Badehaus-technischer Rivale am selben Besitzer: offenen Arbeitsstand fortschreiben; keine Vererbung über einen Stationswechsel.	Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	Dauer	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
313	E313	B3	BIOLOGICAL	f83r	f83r.24	F108	B3-S034	7811a7daff25d476e28d	B3_MAIN_ARCH_LINKED_PAIR	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO	NONCLOSE	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	[OWNER:B3_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:7811a7daff25d476e28d] > [EXEMPLAR_VALUE_UNKNOWN]	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NONE	[EXEMPLAR:Das untere Becken]	LOCAL_STATE_RELEASE_ENTRY	0.34	Badehaus-technischer Rivale am selben Besitzer: fertige Charge markieren; keine Vererbung über einen Stationswechsel.	die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht.	Becken	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
314	E314	B3	BIOLOGICAL	f83r	f83r.24	F108	B3-S034	bc4f1f5c006c74a4d26d	B3_MAIN_ARCH_LINKED_PAIR	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO	TERMINAL	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	[OWNER:B3_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:bc4f1f5c006c74a4d26d] > [EXEMPLAR_VALUE_UNKNOWN]	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NONE	[EXEMPLAR:Lasse es bis zur Bereitschaft stehen und beende den Schritt]	LOCAL_STATE_RELEASE_ENTRY	0.40	Badehaus-technischer Rivale am selben Besitzer: Zielstation bestätigen; keine Vererbung über einen Stationswechsel.	Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	Bereitschaft	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
315	E315	B4	BIOLOGICAL	f83r	f83r.25	F109	B4-S001	7d25241b0e56c836372a	B4_MAIN_ARCH_LINKED_PAIR	RECORD_START__RESET_ALL_LOCAL_STATE	NO	TERMINAL	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	[OWNER:B4_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:7d25241b0e56c836372a] > [EXEMPLAR_VALUE_UNKNOWN]	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NONE	[EXEMPLAR:Tauche das Tuch oder die Auflage in die temperierte Flüssigkeit und beende den Schritt]	TYPED_EXEMPLAR_ENTRY	0.40	Badehaus-technischer Rivale am selben Besitzer: Beckenrand und Fugen sichten; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt; eine nackte Figur ist nicht automatisch Patientin oder therapeutisches Ziel; Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	Flüssigkeit|Tuch|Auflage|Wärme/Temperatur	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
316	E316	B4	BIOLOGICAL	f83r	f83r.25	F110	B4-S002	e2eb77ca9d9e1a8ba29a	B4_MAIN_ARCH_LINKED_PAIR	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO	NONCLOSE	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	[OWNER:B4_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:e2eb77ca9d9e1a8ba29a] > [EXEMPLAR_VALUE_UNKNOWN]	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NONE	[EXEMPLAR:Fülle danach das Gefäß]	LOCAL_TERMINAL_OR_CLOSURE_ENTRY	0.34	Badehaus-technischer Rivale am selben Besitzer: Spülwasser zuführen; keine Vererbung über einen Stationswechsel.	die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht.	Gefäß	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
317	E317	B4	BIOLOGICAL	f83r	f83r.25	F110	B4-S002	0275fbf14e07935b0a45	B4_MAIN_ARCH_LINKED_PAIR	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO	NONCLOSE	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	[OWNER:B4_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:0275fbf14e07935b0a45] > [EXEMPLAR_VALUE_UNKNOWN]	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NONE	[EXEMPLAR:Die Charge für den vorgesehenen Gebrauch temperieren]	LOCAL_TERMINAL_OR_CLOSURE_ENTRY	0.46	Badehaus-technischer Rivale am selben Besitzer: aktive Charge an der Wärmestelle von Nachklärbecken D mit Warmzulauf W4, Filtertuch F4, Unterlauf U4 und Rückleitung R4; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt; Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	Charge|Wärme/Temperatur	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
318	E318	B4	BIOLOGICAL	f83r	f83r.25	F110	B4-S002	7db18b2f0fb7ed0fcfd3	B4_MAIN_ARCH_LINKED_PAIR	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO	TERMINAL	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	[OWNER:B4_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:7db18b2f0fb7ed0fcfd3] > [EXEMPLAR_VALUE_UNKNOWN]	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NONE	[EXEMPLAR:Die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen]	LOCAL_TERMINAL_OR_CLOSURE_ENTRY	0.46	Badehaus-technischer Rivale am selben Besitzer: Leitungsweg von Nachklärbecken D mit Warmzulauf W4, Filtertuch F4, Unterlauf U4 und Rückleitung R4; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt; keine Kontur trägt einen Pfeil oder eine Flussrichtung; die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht.	Waschflotte|Lauf|Station|Spülen	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
319	E319	B4	BIOLOGICAL	f83r	f83r.25	F111	B4-S003	6f7ff8287eddf4da9fdb	B4_MAIN_ARCH_LINKED_PAIR	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO	NONCLOSE	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	[OWNER:B4_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:6f7ff8287eddf4da9fdb] > [EXEMPLAR_VALUE_UNKNOWN]	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NONE	[EXEMPLAR:Rühre, bis alles gleichmäßig vermischt ist]	LOCAL_ACTION_OR_CONDITION_ENTRY	0.34	Badehaus-technischer Rivale am selben Besitzer: Filter lösen; keine Vererbung über einen Stationswechsel.	die konkrete Handlung ist nur occurrence-gebundener Exemplarwert, keine Kartenbedeutung.	NONE__ACTION_ONLY	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
320	E320	B4	BIOLOGICAL	f83r	f83r.25	F111	B4-S003	90bcf0a9ec0ef56399e6	B4_MAIN_ARCH_LINKED_PAIR	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO	NONCLOSE	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	[OWNER:B4_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:90bcf0a9ec0ef56399e6] > [EXEMPLAR_VALUE_UNKNOWN]	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NONE	[EXEMPLAR:Zum unteren Ablauf hin]	LOCAL_ACTION_OR_CONDITION_ENTRY	0.34	Badehaus-technischer Rivale am selben Besitzer: Leitungsöffnung ausstreichen; keine Vererbung über einen Stationswechsel.	keine Kontur trägt einen Pfeil oder eine Flussrichtung.	Ablassen/Ablauf|Strom/Flussrichtung	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
321	E321	B4	BIOLOGICAL	f83r	f83r.26	F112	B4-S003	faf321940aed922846a9	B4_MAIN_ARCH_LINKED_PAIR	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO	NONCLOSE	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	[OWNER:B4_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:faf321940aed922846a9] > [EXEMPLAR_VALUE_UNKNOWN]	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NONE	[EXEMPLAR:Einen recordlokalen Anteil auswählen]	LOCAL_ACTION_OR_CONDITION_ENTRY	0.46	Badehaus-technischer Rivale am selben Besitzer: Teilcharge aus lokaler Posten; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt.	Anteil	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
322	E322	B4	BIOLOGICAL	f83r	f83r.26	F112	B4-S003	0275fbf14e07935b0a45	B4_MAIN_ARCH_LINKED_PAIR	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO	NONCLOSE	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	[OWNER:B4_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:0275fbf14e07935b0a45] > [EXEMPLAR_VALUE_UNKNOWN]	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NONE	[EXEMPLAR:Die Charge für den vorgesehenen Gebrauch temperieren]	LOCAL_ACTION_OR_CONDITION_ENTRY	0.46	Badehaus-technischer Rivale am selben Besitzer: aktive Charge an der Wärmestelle von Nachklärbecken D mit Warmzulauf W4, Filtertuch F4, Unterlauf U4 und Rückleitung R4; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt; Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	Charge|Wärme/Temperatur	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
323	E323	B4	BIOLOGICAL	f83r	f83r.26	F112	B4-S003	276a7c2d74d1143446f4	B4_MAIN_ARCH_LINKED_PAIR	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO	NONCLOSE	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	[OWNER:B4_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:276a7c2d74d1143446f4] > [EXEMPLAR_VALUE_UNKNOWN]	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NONE	[EXEMPLAR:Den gefilterten Waschposten an der äußeren Haut- oder Wundstelle gebrauchen]	LOCAL_ACTION_OR_CONDITION_ENTRY	0.46	Badehaus-technischer Rivale am selben Besitzer: aktive Charge an technischem Stationsziel F112; keine Vererbung über einen Stationswechsel.	eine nackte Figur ist nicht automatisch Patientin oder therapeutisches Ziel; die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht.	Station|Haut-/Wundstelle	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
324	E324	B4	BIOLOGICAL	f83r	f83r.26	F112	B4-S003	dcda95c81a5460feb191	B4_MAIN_ARCH_LINKED_PAIR	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO	NONCLOSE	FORMAL_LINK_OR_SLOT	[FORMAL_LINK]	[OWNER:B4_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:dcda95c81a5460feb191] > [FORMAL_LINK]	1	ORDINARY_VISIBLE_SOURCE_TOKEN	ET? = UND/AUCH?__OPTIONAL_MASTER_GLOSS_ONLY	[EXEMPLAR:keine eigene Sachangabe; der Master verbindet die benachbarten Quellenglieder an dieser formalen Linkstelle]	LOCAL_ACTION_OR_CONDITION_ENTRY	0.46	Badehaus-technischer Rivale am selben Besitzer: aktive Charge/Rücklauf des Feldes F112; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt.	Posten	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
325	E325	B4	BIOLOGICAL	f83r	f83r.26	F112	B4-S003	bc4f1f5c006c74a4d26d	B4_MAIN_ARCH_LINKED_PAIR	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO	TERMINAL	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	[OWNER:B4_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:bc4f1f5c006c74a4d26d] > [EXEMPLAR_VALUE_UNKNOWN]	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NONE	[EXEMPLAR:Lasse es bis zur Bereitschaft stehen und beende den Schritt]	LOCAL_ACTION_OR_CONDITION_ENTRY	0.40	Badehaus-technischer Rivale am selben Besitzer: Wärmequelle am Becken anlegen; keine Vererbung über einen Stationswechsel.	Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	Bereitschaft	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
326	E326	B4	BIOLOGICAL	f83r	f83r.26	F113	B4-S004	eb2e4bc143f623ee03ac	B4_MAIN_ARCH_LINKED_PAIR	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO	TERMINAL	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	[OWNER:B4_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:eb2e4bc143f623ee03ac] > [EXEMPLAR_VALUE_UNKNOWN]	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NONE	[EXEMPLAR:Lege das warme Tuch auf die äußere Haut- oder Wundstelle und beende den Schritt]	TYPED_EXEMPLAR_ENTRY	0.40	Badehaus-technischer Rivale am selben Besitzer: Rücklaufleitung öffnen; keine Vererbung über einen Stationswechsel.	eine nackte Figur ist nicht automatisch Patientin oder therapeutisches Ziel; die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht; Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	Tuch|Station|Haut-/Wundstelle|Wärme/Temperatur	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
327	E327	B4	BIOLOGICAL	f83r	f83r.27	F114	B4-S005	53cd0637c6820ba5e91f	B4_MAIN_ARCH_LINKED_PAIR	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO	NONCLOSE	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	[OWNER:B4_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:53cd0637c6820ba5e91f] > [EXEMPLAR_VALUE_UNKNOWN]	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NONE	[EXEMPLAR:Durch ein Tuch]	TYPED_EXEMPLAR_ENTRY	0.34	Badehaus-technischer Rivale am selben Besitzer: Filtertuch oder Sieb einsetzen; keine Vererbung über einen Stationswechsel.	die konkrete Handlung ist nur occurrence-gebundener Exemplarwert, keine Kartenbedeutung.	Tuch	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
328	E328	B4	BIOLOGICAL	f83r	f83r.27	F114	B4-S005	6f7ff8287eddf4da9fdb	B4_MAIN_ARCH_LINKED_PAIR	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO	NONCLOSE	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	[OWNER:B4_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:6f7ff8287eddf4da9fdb] > [EXEMPLAR_VALUE_UNKNOWN]	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NONE	[EXEMPLAR:Rühre, bis alles gleichmäßig vermischt ist]	TYPED_EXEMPLAR_ENTRY	0.34	Badehaus-technischer Rivale am selben Besitzer: Charge durch den Filter führen; keine Vererbung über einen Stationswechsel.	die konkrete Handlung ist nur occurrence-gebundener Exemplarwert, keine Kartenbedeutung.	NONE__ACTION_ONLY	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
329	E329	B4	BIOLOGICAL	f83r	f83r.27	F114	B4-S005	7d25241b0e56c836372a	B4_MAIN_ARCH_LINKED_PAIR	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO	TERMINAL	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	[OWNER:B4_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:7d25241b0e56c836372a] > [EXEMPLAR_VALUE_UNKNOWN]	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NONE	[EXEMPLAR:Tauche das Tuch oder die Auflage in die temperierte Flüssigkeit und beende den Schritt]	TYPED_EXEMPLAR_ENTRY	0.40	Badehaus-technischer Rivale am selben Besitzer: Rückstand vom Filter abnehmen; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt; eine nackte Figur ist nicht automatisch Patientin oder therapeutisches Ziel; Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	Flüssigkeit|Tuch|Auflage|Wärme/Temperatur	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
330	E330	B4	BIOLOGICAL	f83r	f83r.27	F115	B4-S006	d68bc8de3bcee09db23c	B4_MAIN_ARCH_LINKED_PAIR	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO	TERMINAL	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	[OWNER:B4_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:d68bc8de3bcee09db23c] > [EXEMPLAR_VALUE_UNKNOWN]	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NONE	[EXEMPLAR:Seihe es einmal durch ein Tuch und beende den Schritt]	TYPED_EXEMPLAR_ENTRY	0.40	Badehaus-technischer Rivale am selben Besitzer: Filter lösen; keine Vererbung über einen Stationswechsel.	die konkrete Handlung ist nur occurrence-gebundener Exemplarwert, keine Kartenbedeutung.	Tuch	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
