candidate_row_id	current_status	source_neighbor_count	component_recipe	catalog_intake_tier	identity_route	identity_status	factor_gate_status	execution_route	execution_decision	incoming_action	incoming_argument	scope_context_mode	scope_incoming_action	visible_separated_chains	portable_factor_rules	amber_factor_rules	blocked_factor_rules	outgoing_action_v2	outgoing_argument_v2	execution_stop_preserves_state	identity_only_when_execution_stops	legacy_gdt445_route	legacy_gdt445_decision	gdt445_correction	identity_does_not_override_execution
G446-CAN-3792	OBSERVED	2	S+AIN	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:S<-AIN	NONE	NONE	S	AIN	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAN-3793	ABSENT	1	S+AIN+AIIN+R	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:S<-AIN|FOCUS:S<-AIIN	NONE	NONE	R	AIIN	YES	NO	KNOWN_FACTOR_COMPOSITION_GREEN	READ	NONE	YES
G446-CAN-3794	ABSENT	1	S+AIN+IIN+R	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:S<-AIN	NONE	NONE	R	AIN	YES	NO	KNOWN_FACTOR_COMPOSITION_GREEN	READ	NONE	YES
G446-CAN-3795	ABSENT	1	S+AIN+SH+Y	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:S<-AIN|FOCUS:SH<-Y	NONE	NONE	SH	Y	YES	NO	KNOWN_FACTOR_COMPOSITION_GREEN	READ	NONE	YES
G446-CAN-3796	ABSENT	1	S+AIN+Y	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:S<-AIN|FOCUS:S<-Y	NONE	NONE	S	Y	YES	NO	KNOWN_FACTOR_COMPOSITION_GREEN	READ	NONE	YES
G446-CAN-3797	OBSERVED	4	S+AIR	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:S<-AIR	NONE	NONE	S	NONE	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAN-3798	ABSENT	1	S+AIR+AIR	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:S<-AIR|FOCUS:S<-AIR	NONE	NONE	S	NONE	YES	NO	KNOWN_FACTOR_COMPOSITION_GREEN	READ	NONE	YES
G446-CAN-3799	OBSERVED	1	S+AIR+AL	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:S<-AIR|FOCUS:S<-AL	NONE	NONE	S	NONE	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAN-3800	ABSENT	1	S+AIR+AR	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:S<-AIR|FOCUS:S<-AR	NONE	NONE	S	NONE	YES	NO	KNOWN_FACTOR_COMPOSITION_GREEN	READ	NONE	YES
G446-CAN-3801	ABSENT	1	S+AIR+CH+E+O+L	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:CH<-AIR|FOCUS:CH<-E|FOCUS:CH<-L	NONE	NONE	CH	NONE	YES	NO	KNOWN_FACTOR_COMPOSITION_GREEN	READ	NONE	YES
G446-CAN-3802	ABSENT	1	S+AIR+CH+T+E+D_ADDR+Y+T+AR	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:CH<-AIR|FOCUS:T<-E|FOCUS:T<-Y|FOCUS:T<-AR|PAIR:CH>T	NONE	NONE	T	Y	YES	NO	KNOWN_FACTOR_COMPOSITION_GREEN	READ	NONE	YES
G446-CAN-3803	ABSENT	1	S+AIR+CHD+Y	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	1:S+AIR+CHD__DIRECT_S>CHD_REMAINS_RED	FOCUS:CHD<-AIR|FOCUS:CHD<-Y	NONE	NONE	CHD	Y	YES	NO	VISIBLE_SLOT_SEPARATED_CHAIN_GREEN	READ	NONE	YES
G446-CAN-3804	ABSENT	1	S+AIR+DY	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:S<-AIR|CLOSE:S	NONE	NONE	S	NONE	YES	NO	KNOWN_FACTOR_COMPOSITION_GREEN	READ	NONE	YES
G446-CAN-3805	ABSENT	1	S+AIR+D_ADDR+AIIN	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:S<-AIR|FOCUS:S<-AIIN	NONE	NONE	S	AIIN	YES	NO	KNOWN_FACTOR_COMPOSITION_GREEN	READ	NONE	YES
G446-CAN-3806	ABSENT	1	S+AIR+L	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:S<-AIR|FOCUS:S<-L	NONE	NONE	S	NONE	YES	NO	KNOWN_FACTOR_COMPOSITION_GREEN	READ	NONE	YES
G446-CAN-3807	ABSENT	1	S+AIR+OL	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:S<-AIR	NONE	NONE	S	NONE	YES	NO	KNOWN_FACTOR_COMPOSITION_GREEN	READ	NONE	YES
G446-CAN-3808	ABSENT	1	S+AIR+S+AIN	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	1:S+AIR+S__DIRECT_S>S_REMAINS_RED	FOCUS:S<-AIR|FOCUS:S<-AIN	NONE	NONE	S	AIN	YES	NO	VISIBLE_SLOT_SEPARATED_CHAIN_GREEN	READ	NONE	YES
G446-CAN-3809	ABSENT	1	S+AIR+S+AL+Y	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	1:S+AIR+S__DIRECT_S>S_REMAINS_RED	FOCUS:S<-AIR|FOCUS:S<-AL|FOCUS:S<-Y	NONE	NONE	S	Y	YES	NO	VISIBLE_SLOT_SEPARATED_CHAIN_GREEN	READ	NONE	YES
G446-CAN-3810	OBSERVED	4	S+AL	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:S<-AL	NONE	NONE	S	NONE	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAN-3811	ABSENT	2	S+AL+AL	T4_NARROW_APPENDIX	IDENTITY_EXACT_NARROW_APPENDIX	NARROW_LOOKUP_ONLY	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:S<-AL|FOCUS:S<-AL	NONE	NONE	S	NONE	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAN-3812	ABSENT	1	S+AL+CH+AIN	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:S<-AL|FOCUS:CH<-AIN	NONE	NONE	CH	AIN	YES	NO	KNOWN_FACTOR_COMPOSITION_GREEN	READ	NONE	YES
G446-CAN-3813	ABSENT	1	S+AL+CH+AL+Y	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:S<-AL|FOCUS:CH<-AL|FOCUS:CH<-Y	NONE	NONE	CH	Y	YES	NO	KNOWN_FACTOR_COMPOSITION_GREEN	READ	NONE	YES
G446-CAN-3814	ABSENT	1	S+AL+CH+E+O+AIR	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:S<-AL|FOCUS:CH<-E|FOCUS:CH<-AIR	NONE	NONE	CH	NONE	YES	NO	KNOWN_FACTOR_COMPOSITION_GREEN	READ	NONE	YES
G446-CAN-3815	ABSENT	1	S+AL+CH+E+O+AL	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:S<-AL|FOCUS:CH<-E|FOCUS:CH<-AL	NONE	NONE	CH	NONE	YES	NO	KNOWN_FACTOR_COMPOSITION_GREEN	READ	NONE	YES
G446-CAN-3816	ABSENT	1	S+AL+CH+E+O+AR	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:S<-AL|FOCUS:CH<-E|FOCUS:CH<-AR	NONE	NONE	CH	NONE	YES	NO	KNOWN_FACTOR_COMPOSITION_GREEN	READ	NONE	YES
G446-CAN-3817	ABSENT	1	S+AL+CH+T+E+D_ADDR+AIIN+T+AR	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:S<-AL|FOCUS:T<-E|FOCUS:T<-AIIN|FOCUS:T<-AR|PAIR:CH>T	NONE	NONE	T	AIIN	YES	NO	KNOWN_FACTOR_COMPOSITION_GREEN	READ	NONE	YES
G446-CAN-3818	ABSENT	1	S+AL+CH+T+E+D_ADDR+AIN+T+AR	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:S<-AL|FOCUS:T<-E|FOCUS:T<-AIN|FOCUS:T<-AR|PAIR:CH>T	NONE	NONE	T	AIN	YES	NO	KNOWN_FACTOR_COMPOSITION_GREEN	READ	NONE	YES
G446-CAN-3819	ABSENT	1	S+AL+CH+T+E+D_ADDR+OR+T+AR	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:S<-AL|FOCUS:T<-E|FOCUS:T<-OR|FOCUS:T<-AR|PAIR:CH>T	NONE	NONE	T	OR	YES	NO	KNOWN_FACTOR_COMPOSITION_GREEN	READ	NONE	YES
G446-CAN-3820	ABSENT	1	S+AL+CH+T+E+D_ADDR+Y+T+AIR	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:S<-AL|FOCUS:T<-E|FOCUS:T<-Y|FOCUS:T<-AIR|PAIR:CH>T	NONE	NONE	T	Y	YES	NO	KNOWN_FACTOR_COMPOSITION_GREEN	READ	NONE	YES
G446-CAN-3821	ABSENT	1	S+AL+CH+T+E+D_ADDR+Y+T+AL	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:S<-AL|FOCUS:T<-E|FOCUS:T<-Y|FOCUS:T<-AL|PAIR:CH>T	NONE	NONE	T	Y	YES	NO	KNOWN_FACTOR_COMPOSITION_GREEN	READ	NONE	YES
G446-CAN-3822	ABSENT	1	S+AL+CH+T+E+D_ADDR+Y+T+L	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:S<-AL|FOCUS:T<-E|FOCUS:T<-Y|FOCUS:T<-L|PAIR:CH>T	NONE	NONE	T	Y	YES	NO	KNOWN_FACTOR_COMPOSITION_GREEN	READ	NONE	YES
G446-CAN-3823	ABSENT	1	S+AL+CHD+AIIN	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	1:S+AL+CHD__DIRECT_S>CHD_REMAINS_RED	FOCUS:S<-AL|FOCUS:CHD<-AIIN	NONE	NONE	CHD	AIIN	YES	NO	VISIBLE_SLOT_SEPARATED_CHAIN_GREEN	READ	NONE	YES
G446-CAN-3824	ABSENT	1	S+AL+CHD+AIN	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	1:S+AL+CHD__DIRECT_S>CHD_REMAINS_RED	FOCUS:S<-AL|FOCUS:CHD<-AIN	NONE	NONE	CHD	AIN	YES	NO	VISIBLE_SLOT_SEPARATED_CHAIN_GREEN	READ	NONE	YES
G446-CAN-3825	ABSENT	1	S+AL+CHD+OR	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	1:S+AL+CHD__DIRECT_S>CHD_REMAINS_RED	FOCUS:S<-AL|FOCUS:CHD<-OR	NONE	NONE	CHD	OR	YES	NO	VISIBLE_SLOT_SEPARATED_CHAIN_GREEN	READ	NONE	YES
G446-CAN-3826	ABSENT	1	S+AL+D_ADDR+AIN	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:S<-AL|FOCUS:S<-AIN	NONE	NONE	S	AIN	YES	NO	KNOWN_FACTOR_COMPOSITION_GREEN	READ	NONE	YES
G446-CAN-3827	ABSENT	1	S+AL+D_ADDR+OR	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:S<-AL|FOCUS:S<-OR	NONE	NONE	S	OR	YES	NO	KNOWN_FACTOR_COMPOSITION_GREEN	READ	NONE	YES
G446-CAN-3828	ABSENT	1	S+AL+D_ADDR+Y	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:S<-AL|FOCUS:S<-Y	NONE	NONE	S	Y	YES	NO	KNOWN_FACTOR_COMPOSITION_GREEN	READ	NONE	YES
G446-CAN-3829	ABSENT	1	S+AL+OL	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:S<-AL	NONE	NONE	S	NONE	YES	NO	KNOWN_FACTOR_COMPOSITION_GREEN	READ	NONE	YES
G446-CAN-3830	ABSENT	1	S+AL+S	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	1:S+AL+S__DIRECT_S>S_REMAINS_RED	FOCUS:S<-AL	NONE	NONE	S	NONE	YES	NO	VISIBLE_SLOT_SEPARATED_CHAIN_GREEN	READ	NONE	YES
G446-CAN-3831	ABSENT	1	S+AL+S+AIIN	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	1:S+AL+S__DIRECT_S>S_REMAINS_RED	FOCUS:S<-AL|FOCUS:S<-AIIN	NONE	NONE	S	AIIN	YES	NO	VISIBLE_SLOT_SEPARATED_CHAIN_GREEN	READ	NONE	YES
G446-CAN-3832	ABSENT	1	S+AL+S+AIR+Y	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	1:S+AL+S__DIRECT_S>S_REMAINS_RED	FOCUS:S<-AL|FOCUS:S<-AIR|FOCUS:S<-Y	NONE	NONE	S	Y	YES	NO	VISIBLE_SLOT_SEPARATED_CHAIN_GREEN	READ	NONE	YES
G446-CAN-3833	ABSENT	1	S+AL+S+AL+AIIN	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	1:S+AL+S__DIRECT_S>S_REMAINS_RED	FOCUS:S<-AL|FOCUS:S<-AL|FOCUS:S<-AIIN	NONE	NONE	S	AIIN	YES	NO	VISIBLE_SLOT_SEPARATED_CHAIN_GREEN	READ	NONE	YES
G446-CAN-3834	ABSENT	1	S+AL+S+AL+AIN	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	1:S+AL+S__DIRECT_S>S_REMAINS_RED	FOCUS:S<-AL|FOCUS:S<-AL|FOCUS:S<-AIN	NONE	NONE	S	AIN	YES	NO	VISIBLE_SLOT_SEPARATED_CHAIN_GREEN	READ	NONE	YES
G446-CAN-3835	ABSENT	1	S+AL+S+AL+OR	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	1:S+AL+S__DIRECT_S>S_REMAINS_RED	FOCUS:S<-AL|FOCUS:S<-AL|FOCUS:S<-OR	NONE	NONE	S	OR	YES	NO	VISIBLE_SLOT_SEPARATED_CHAIN_GREEN	READ	NONE	YES
G446-CAN-3836	ABSENT	1	S+AL+S+AR+Y	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	1:S+AL+S__DIRECT_S>S_REMAINS_RED	FOCUS:S<-AL|FOCUS:S<-AR|FOCUS:S<-Y	NONE	NONE	S	Y	YES	NO	VISIBLE_SLOT_SEPARATED_CHAIN_GREEN	READ	NONE	YES
G446-CAN-3837	ABSENT	1	S+AL+S+E+O+L	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	1:S+AL+S__DIRECT_S>S_REMAINS_RED	FOCUS:S<-AL|FOCUS:S<-E|FOCUS:S<-L	NONE	NONE	S	NONE	YES	NO	VISIBLE_SLOT_SEPARATED_CHAIN_GREEN	READ	NONE	YES
G446-CAN-3838	ABSENT	1	S+AL+S+L+Y	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	1:S+AL+S__DIRECT_S>S_REMAINS_RED	FOCUS:S<-AL|FOCUS:S<-L|FOCUS:S<-Y	NONE	NONE	S	Y	YES	NO	VISIBLE_SLOT_SEPARATED_CHAIN_GREEN	READ	NONE	YES
G446-CAN-3839	ABSENT	1	S+AL+S+OR	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	1:S+AL+S__DIRECT_S>S_REMAINS_RED	FOCUS:S<-AL|FOCUS:S<-OR	NONE	NONE	S	OR	YES	NO	VISIBLE_SLOT_SEPARATED_CHAIN_GREEN	READ	NONE	YES
G446-CAN-3840	ABSENT	1	S+AL+S+T+E+D_ADDR+Y+T+AR	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	1:S+AL+S__DIRECT_S>S_REMAINS_RED	FOCUS:S<-AL|FOCUS:T<-E|FOCUS:T<-Y|FOCUS:T<-AR	NONE	PAIR:S>T	NONE	NONE	YES	NO	STOP_UNLICENSED_DIRECT_PAIR	STOP	NONE	YES
G446-CAN-3841	ABSENT	1	S+AL+S+Y	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	1:S+AL+S__DIRECT_S>S_REMAINS_RED	FOCUS:S<-AL|FOCUS:S<-Y	NONE	NONE	S	Y	YES	NO	VISIBLE_SLOT_SEPARATED_CHAIN_GREEN	READ	NONE	YES
G446-CAN-3842	ABSENT	1	S+AL+SH+Y	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:S<-AL|FOCUS:SH<-Y	NONE	NONE	SH	Y	YES	NO	KNOWN_FACTOR_COMPOSITION_GREEN	READ	NONE	YES
