route_id	candidate_recipe	source_neighbor_recipe	register	source_observed_in_register	changed_atom_position	source_atom	source_local_value_de	target_atom	target_local_value_de	source_local_trace	target_local_trace	local_trace_delta_count	source_local_phrase_de	target_local_phrase_de	local_phrase_changed	target_matches_gdt431	decision
NR120	SH+AIR	SH+AL	CELESTIAL	NO__COUNTERFACTUAL_REGISTER_EXPANSION	2	AL	ZIELPOSITION	AIR	RINGBAHN	1:ACTION_HEAD=POSITION HALTEN | 2:RELATION=ZIELPOSITION	1:ACTION_HEAD=POSITION HALTEN | 2:RELATION=RINGBAHN	1	Halte an der Zielposition.	Halte entlang der Ringbahn.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR120	SH+AIR	SH+AL	PHARMA	NO__COUNTERFACTUAL_REGISTER_EXPANSION	2	AL	ZIELGEFÄSS	AIR	TRANSFERBAHN	1:ACTION_HEAD=ANSATZ HALTEN | 2:RELATION=ZIELGEFÄSS	1:ACTION_HEAD=ANSATZ HALTEN | 2:RELATION=TRANSFERBAHN	1	Halte am Zielgefäß.	Halte entlang der Transferbahn.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR121	SH+AIR	SH+AR	SOURCE_SECTION_T	YES	2	AR	AUSGANGSZEILE	AIR	LESEBAHN	1:ACTION_HEAD=FESTHALTEN | 2:RELATION=AUSGANGSZEILE	1:ACTION_HEAD=FESTHALTEN | 2:RELATION=LESEBAHN	1	Halte von der Ausgangszeile fest.	Halte entlang der Lesebahn fest.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR121	SH+AIR	SH+AR	HERBAL	YES	2	AR	AUSGANGSMATERIAL	AIR	VERARBEITUNGSBAHN	1:ACTION_HEAD=MATERIAL HALTEN | 2:RELATION=AUSGANGSMATERIAL	1:ACTION_HEAD=MATERIAL HALTEN | 2:RELATION=VERARBEITUNGSBAHN	1	Halte vom Ausgangsmaterial.	Halte entlang der Verarbeitungsbahn.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR121	SH+AIR	SH+AR	BIOLOGICAL	NO__COUNTERFACTUAL_REGISTER_EXPANSION	2	AR	AUSGANGSSTATION	AIR	STATIONSBAHN	1:ACTION_HEAD=POSTEN HALTEN | 2:RELATION=AUSGANGSSTATION	1:ACTION_HEAD=POSTEN HALTEN | 2:RELATION=STATIONSBAHN	1	Halte von der Ausgangsstation.	Halte entlang der Stationsbahn.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR121	SH+AIR	SH+AR	CELESTIAL	NO__COUNTERFACTUAL_REGISTER_EXPANSION	2	AR	AUSGANGSPOSITION	AIR	RINGBAHN	1:ACTION_HEAD=POSITION HALTEN | 2:RELATION=AUSGANGSPOSITION	1:ACTION_HEAD=POSITION HALTEN | 2:RELATION=RINGBAHN	1	Halte von der Ausgangsposition.	Halte entlang der Ringbahn.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR121	SH+AIR	SH+AR	PHARMA	YES	2	AR	AUSGANGSGEFÄSS	AIR	TRANSFERBAHN	1:ACTION_HEAD=ANSATZ HALTEN | 2:RELATION=AUSGANGSGEFÄSS	1:ACTION_HEAD=ANSATZ HALTEN | 2:RELATION=TRANSFERBAHN	1	Halte vom Ausgangsgefäß.	Halte entlang der Transferbahn.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR122	SH+E+K+AIN	SH+E+K+AIIN	SOURCE_SECTION_T	NO__COUNTERFACTUAL_REGISTER_EXPANSION	4	AIIN	KENNWERT	AIN	TEILWERT	1:ACTION_HEAD=FESTHALTEN | 2:GRADE=GRAD I | 3:ACTION_HEAD=ZUORDNEN | 4:ARGUMENT=KENNWERT	1:ACTION_HEAD=FESTHALTEN | 2:GRADE=GRAD I | 3:ACTION_HEAD=ZUORDNEN | 4:ARGUMENT=TEILWERT	1	Halte den Kennwert fest; ordne den Kennwert zu auf Grad I.	Halte den Teilwert fest; ordne den Teilwert zu auf Grad I.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR122	SH+E+K+AIN	SH+E+K+AIIN	HERBAL	YES	4	AIIN	ARBEITSWERT	AIN	MATERIALANTEIL	1:ACTION_HEAD=MATERIAL HALTEN | 2:GRADE=GRAD I | 3:ACTION_HEAD=MATERIAL ZUGEBEN | 4:ARGUMENT=ARBEITSWERT	1:ACTION_HEAD=MATERIAL HALTEN | 2:GRADE=GRAD I | 3:ACTION_HEAD=MATERIAL ZUGEBEN | 4:ARGUMENT=MATERIALANTEIL	1	Halte den Arbeitswert; gib den Arbeitswert zu auf Grad I.	Halte den Materialanteil; gib den Materialanteil zu auf Grad I.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR122	SH+E+K+AIN	SH+E+K+AIIN	BIOLOGICAL	NO__COUNTERFACTUAL_REGISTER_EXPANSION	4	AIIN	STATIONSWERT	AIN	STATIONSANTEIL	1:ACTION_HEAD=POSTEN HALTEN | 2:GRADE=GRAD I | 3:ACTION_HEAD=POSTEN ZUFÜHREN | 4:ARGUMENT=STATIONSWERT	1:ACTION_HEAD=POSTEN HALTEN | 2:GRADE=GRAD I | 3:ACTION_HEAD=POSTEN ZUFÜHREN | 4:ARGUMENT=STATIONSANTEIL	1	Halte den Stationswert; führe den Stationswert zu auf Grad I.	Halte den Stationsanteil; führe den Stationsanteil zu auf Grad I.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR122	SH+E+K+AIN	SH+E+K+AIIN	CELESTIAL	NO__COUNTERFACTUAL_REGISTER_EXPANSION	4	AIIN	POSITIONSWERT	AIN	SEKTORANTEIL	1:ACTION_HEAD=POSITION HALTEN | 2:GRADE=GRAD I | 3:ACTION_HEAD=WERT ZUORDNEN | 4:ARGUMENT=POSITIONSWERT	1:ACTION_HEAD=POSITION HALTEN | 2:GRADE=GRAD I | 3:ACTION_HEAD=WERT ZUORDNEN | 4:ARGUMENT=SEKTORANTEIL	1	Halte den Positionswert; ordne den Positionswert zu auf Grad I.	Halte den Sektoranteil; ordne den Sektoranteil zu auf Grad I.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR122	SH+E+K+AIN	SH+E+K+AIIN	PHARMA	NO__COUNTERFACTUAL_REGISTER_EXPANSION	4	AIIN	MENGENWERT	AIN	DROGENANTEIL	1:ACTION_HEAD=ANSATZ HALTEN | 2:GRADE=GRAD I | 3:ACTION_HEAD=ZUTAT ZUGEBEN | 4:ARGUMENT=MENGENWERT	1:ACTION_HEAD=ANSATZ HALTEN | 2:GRADE=GRAD I | 3:ACTION_HEAD=ZUTAT ZUGEBEN | 4:ARGUMENT=DROGENANTEIL	1	Halte den Mengenwert; gib den Mengenwert zu auf Grad I.	Halte den Drogenanteil; gib den Drogenanteil zu auf Grad I.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR123	SH+E+K+AIN	SH+E+K+OR	SOURCE_SECTION_T	NO__COUNTERFACTUAL_REGISTER_EXPANSION	4	OR	EINTRAGSEINHEIT	AIN	TEILWERT	1:ACTION_HEAD=FESTHALTEN | 2:GRADE=GRAD I | 3:ACTION_HEAD=ZUORDNEN | 4:ARGUMENT=EINTRAGSEINHEIT	1:ACTION_HEAD=FESTHALTEN | 2:GRADE=GRAD I | 3:ACTION_HEAD=ZUORDNEN | 4:ARGUMENT=TEILWERT	1	Halte die Eintragseinheit fest; ordne die Eintragseinheit zu auf Grad I.	Halte den Teilwert fest; ordne den Teilwert zu auf Grad I.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR123	SH+E+K+AIN	SH+E+K+OR	HERBAL	NO__COUNTERFACTUAL_REGISTER_EXPANSION	4	OR	ARBEITSEINHEIT	AIN	MATERIALANTEIL	1:ACTION_HEAD=MATERIAL HALTEN | 2:GRADE=GRAD I | 3:ACTION_HEAD=MATERIAL ZUGEBEN | 4:ARGUMENT=ARBEITSEINHEIT	1:ACTION_HEAD=MATERIAL HALTEN | 2:GRADE=GRAD I | 3:ACTION_HEAD=MATERIAL ZUGEBEN | 4:ARGUMENT=MATERIALANTEIL	1	Halte die Arbeitseinheit; gib die Arbeitseinheit zu auf Grad I.	Halte den Materialanteil; gib den Materialanteil zu auf Grad I.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR123	SH+E+K+AIN	SH+E+K+OR	BIOLOGICAL	NO__COUNTERFACTUAL_REGISTER_EXPANSION	4	OR	STATIONSEINHEIT	AIN	STATIONSANTEIL	1:ACTION_HEAD=POSTEN HALTEN | 2:GRADE=GRAD I | 3:ACTION_HEAD=POSTEN ZUFÜHREN | 4:ARGUMENT=STATIONSEINHEIT	1:ACTION_HEAD=POSTEN HALTEN | 2:GRADE=GRAD I | 3:ACTION_HEAD=POSTEN ZUFÜHREN | 4:ARGUMENT=STATIONSANTEIL	1	Halte die Stationseinheit; führe die Stationseinheit zu auf Grad I.	Halte den Stationsanteil; führe den Stationsanteil zu auf Grad I.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR123	SH+E+K+AIN	SH+E+K+OR	CELESTIAL	NO__COUNTERFACTUAL_REGISTER_EXPANSION	4	OR	POSITIONSEINHEIT	AIN	SEKTORANTEIL	1:ACTION_HEAD=POSITION HALTEN | 2:GRADE=GRAD I | 3:ACTION_HEAD=WERT ZUORDNEN | 4:ARGUMENT=POSITIONSEINHEIT	1:ACTION_HEAD=POSITION HALTEN | 2:GRADE=GRAD I | 3:ACTION_HEAD=WERT ZUORDNEN | 4:ARGUMENT=SEKTORANTEIL	1	Halte die Positionseinheit; ordne die Positionseinheit zu auf Grad I.	Halte den Sektoranteil; ordne den Sektoranteil zu auf Grad I.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR123	SH+E+K+AIN	SH+E+K+OR	PHARMA	YES	4	OR	ANSATZEINHEIT	AIN	DROGENANTEIL	1:ACTION_HEAD=ANSATZ HALTEN | 2:GRADE=GRAD I | 3:ACTION_HEAD=ZUTAT ZUGEBEN | 4:ARGUMENT=ANSATZEINHEIT	1:ACTION_HEAD=ANSATZ HALTEN | 2:GRADE=GRAD I | 3:ACTION_HEAD=ZUTAT ZUGEBEN | 4:ARGUMENT=DROGENANTEIL	1	Halte die Ansatzeinheit; gib die Ansatzeinheit zu auf Grad I.	Halte den Drogenanteil; gib den Drogenanteil zu auf Grad I.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR124	SH+E+K+AIN	SH+E+K+Y	SOURCE_SECTION_T	YES	4	Y	LAUFENDER EINTRAG	AIN	TEILWERT	1:ACTION_HEAD=FESTHALTEN | 2:GRADE=GRAD I | 3:ACTION_HEAD=ZUORDNEN | 4:ARGUMENT=LAUFENDER EINTRAG	1:ACTION_HEAD=FESTHALTEN | 2:GRADE=GRAD I | 3:ACTION_HEAD=ZUORDNEN | 4:ARGUMENT=TEILWERT	1	Halte den laufenden Eintrag fest; ordne den laufenden Eintrag zu auf Grad I.	Halte den Teilwert fest; ordne den Teilwert zu auf Grad I.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR124	SH+E+K+AIN	SH+E+K+Y	HERBAL	NO__COUNTERFACTUAL_REGISTER_EXPANSION	4	Y	PFLANZENPOSTEN	AIN	MATERIALANTEIL	1:ACTION_HEAD=MATERIAL HALTEN | 2:GRADE=GRAD I | 3:ACTION_HEAD=MATERIAL ZUGEBEN | 4:ARGUMENT=PFLANZENPOSTEN	1:ACTION_HEAD=MATERIAL HALTEN | 2:GRADE=GRAD I | 3:ACTION_HEAD=MATERIAL ZUGEBEN | 4:ARGUMENT=MATERIALANTEIL	1	Halte den Pflanzenposten; gib den Pflanzenposten zu auf Grad I.	Halte den Materialanteil; gib den Materialanteil zu auf Grad I.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR124	SH+E+K+AIN	SH+E+K+Y	BIOLOGICAL	YES	4	Y	STATIONSPOSTEN	AIN	STATIONSANTEIL	1:ACTION_HEAD=POSTEN HALTEN | 2:GRADE=GRAD I | 3:ACTION_HEAD=POSTEN ZUFÜHREN | 4:ARGUMENT=STATIONSPOSTEN	1:ACTION_HEAD=POSTEN HALTEN | 2:GRADE=GRAD I | 3:ACTION_HEAD=POSTEN ZUFÜHREN | 4:ARGUMENT=STATIONSANTEIL	1	Halte den Stationsposten; führe den Stationsposten zu auf Grad I.	Halte den Stationsanteil; führe den Stationsanteil zu auf Grad I.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR124	SH+E+K+AIN	SH+E+K+Y	CELESTIAL	YES	4	Y	POSITIONSPOSTEN	AIN	SEKTORANTEIL	1:ACTION_HEAD=POSITION HALTEN | 2:GRADE=GRAD I | 3:ACTION_HEAD=WERT ZUORDNEN | 4:ARGUMENT=POSITIONSPOSTEN	1:ACTION_HEAD=POSITION HALTEN | 2:GRADE=GRAD I | 3:ACTION_HEAD=WERT ZUORDNEN | 4:ARGUMENT=SEKTORANTEIL	1	Halte den Positionsposten; ordne den Positionsposten zu auf Grad I.	Halte den Sektoranteil; ordne den Sektoranteil zu auf Grad I.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR124	SH+E+K+AIN	SH+E+K+Y	PHARMA	NO__COUNTERFACTUAL_REGISTER_EXPANSION	4	Y	DROGENPOSTEN	AIN	DROGENANTEIL	1:ACTION_HEAD=ANSATZ HALTEN | 2:GRADE=GRAD I | 3:ACTION_HEAD=ZUTAT ZUGEBEN | 4:ARGUMENT=DROGENPOSTEN	1:ACTION_HEAD=ANSATZ HALTEN | 2:GRADE=GRAD I | 3:ACTION_HEAD=ZUTAT ZUGEBEN | 4:ARGUMENT=DROGENANTEIL	1	Halte den Drogenposten; gib den Drogenposten zu auf Grad I.	Halte den Drogenanteil; gib den Drogenanteil zu auf Grad I.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR125	SH+OK+Y	SH+K+Y	SOURCE_SECTION_T	NO__COUNTERFACTUAL_REGISTER_EXPANSION	2	K	ZUORDNEN	OK	EINTRAGEN	1:ACTION_HEAD=FESTHALTEN | 2:ACTION_HEAD=ZUORDNEN | 3:ARGUMENT=LAUFENDER EINTRAG	1:ACTION_HEAD=FESTHALTEN | 2:ACTION_HEAD=EINTRAGEN | 3:ARGUMENT=LAUFENDER EINTRAG	1	Halte den laufenden Eintrag fest; ordne den laufenden Eintrag zu.	Halte den laufenden Eintrag fest; trage den laufenden Eintrag ein.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR125	SH+OK+Y	SH+K+Y	HERBAL	YES	2	K	MATERIAL ZUGEBEN	OK	ARBEITSGANG ANSETZEN	1:ACTION_HEAD=MATERIAL HALTEN | 2:ACTION_HEAD=MATERIAL ZUGEBEN | 3:ARGUMENT=PFLANZENPOSTEN	1:ACTION_HEAD=MATERIAL HALTEN | 2:ACTION_HEAD=ARBEITSGANG ANSETZEN | 3:ARGUMENT=PFLANZENPOSTEN	1	Halte den Pflanzenposten; gib den Pflanzenposten zu.	Halte den Pflanzenposten; setze den Pflanzenposten im Arbeitsgang an.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR125	SH+OK+Y	SH+K+Y	BIOLOGICAL	YES	2	K	POSTEN ZUFÜHREN	OK	STATIONSGANG ANSETZEN	1:ACTION_HEAD=POSTEN HALTEN | 2:ACTION_HEAD=POSTEN ZUFÜHREN | 3:ARGUMENT=STATIONSPOSTEN	1:ACTION_HEAD=POSTEN HALTEN | 2:ACTION_HEAD=STATIONSGANG ANSETZEN | 3:ARGUMENT=STATIONSPOSTEN	1	Halte den Stationsposten; führe den Stationsposten zu.	Halte den Stationsposten; setze den Stationsposten im Stationsgang an.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR125	SH+OK+Y	SH+K+Y	CELESTIAL	NO__COUNTERFACTUAL_REGISTER_EXPANSION	2	K	WERT ZUORDNEN	OK	POSITION SETZEN	1:ACTION_HEAD=POSITION HALTEN | 2:ACTION_HEAD=WERT ZUORDNEN | 3:ARGUMENT=POSITIONSPOSTEN	1:ACTION_HEAD=POSITION HALTEN | 2:ACTION_HEAD=POSITION SETZEN | 3:ARGUMENT=POSITIONSPOSTEN	1	Halte den Positionsposten; ordne den Positionsposten zu.	Halte den Positionsposten; setze den Positionsposten.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR125	SH+OK+Y	SH+K+Y	PHARMA	NO__COUNTERFACTUAL_REGISTER_EXPANSION	2	K	ZUTAT ZUGEBEN	OK	ANSATZ ANSETZEN	1:ACTION_HEAD=ANSATZ HALTEN | 2:ACTION_HEAD=ZUTAT ZUGEBEN | 3:ARGUMENT=DROGENPOSTEN	1:ACTION_HEAD=ANSATZ HALTEN | 2:ACTION_HEAD=ANSATZ ANSETZEN | 3:ARGUMENT=DROGENPOSTEN	1	Halte den Drogenposten; gib den Drogenposten zu.	Halte den Drogenposten; setze den Drogenposten als Ansatz an.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR126	SH+OK+Y	SH+OK+AIIN	SOURCE_SECTION_T	NO__COUNTERFACTUAL_REGISTER_EXPANSION	3	AIIN	KENNWERT	Y	LAUFENDER EINTRAG	1:ACTION_HEAD=FESTHALTEN | 2:ACTION_HEAD=EINTRAGEN | 3:ARGUMENT=KENNWERT	1:ACTION_HEAD=FESTHALTEN | 2:ACTION_HEAD=EINTRAGEN | 3:ARGUMENT=LAUFENDER EINTRAG	1	Halte den Kennwert fest; trage den Kennwert ein.	Halte den laufenden Eintrag fest; trage den laufenden Eintrag ein.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR126	SH+OK+Y	SH+OK+AIIN	HERBAL	YES	3	AIIN	ARBEITSWERT	Y	PFLANZENPOSTEN	1:ACTION_HEAD=MATERIAL HALTEN | 2:ACTION_HEAD=ARBEITSGANG ANSETZEN | 3:ARGUMENT=ARBEITSWERT	1:ACTION_HEAD=MATERIAL HALTEN | 2:ACTION_HEAD=ARBEITSGANG ANSETZEN | 3:ARGUMENT=PFLANZENPOSTEN	1	Halte den Arbeitswert; setze den Arbeitswert im Arbeitsgang an.	Halte den Pflanzenposten; setze den Pflanzenposten im Arbeitsgang an.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR126	SH+OK+Y	SH+OK+AIIN	BIOLOGICAL	NO__COUNTERFACTUAL_REGISTER_EXPANSION	3	AIIN	STATIONSWERT	Y	STATIONSPOSTEN	1:ACTION_HEAD=POSTEN HALTEN | 2:ACTION_HEAD=STATIONSGANG ANSETZEN | 3:ARGUMENT=STATIONSWERT	1:ACTION_HEAD=POSTEN HALTEN | 2:ACTION_HEAD=STATIONSGANG ANSETZEN | 3:ARGUMENT=STATIONSPOSTEN	1	Halte den Stationswert; setze den Stationswert im Stationsgang an.	Halte den Stationsposten; setze den Stationsposten im Stationsgang an.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR126	SH+OK+Y	SH+OK+AIIN	CELESTIAL	NO__COUNTERFACTUAL_REGISTER_EXPANSION	3	AIIN	POSITIONSWERT	Y	POSITIONSPOSTEN	1:ACTION_HEAD=POSITION HALTEN | 2:ACTION_HEAD=POSITION SETZEN | 3:ARGUMENT=POSITIONSWERT	1:ACTION_HEAD=POSITION HALTEN | 2:ACTION_HEAD=POSITION SETZEN | 3:ARGUMENT=POSITIONSPOSTEN	1	Halte den Positionswert; setze den Positionswert.	Halte den Positionsposten; setze den Positionsposten.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR126	SH+OK+Y	SH+OK+AIIN	PHARMA	NO__COUNTERFACTUAL_REGISTER_EXPANSION	3	AIIN	MENGENWERT	Y	DROGENPOSTEN	1:ACTION_HEAD=ANSATZ HALTEN | 2:ACTION_HEAD=ANSATZ ANSETZEN | 3:ARGUMENT=MENGENWERT	1:ACTION_HEAD=ANSATZ HALTEN | 2:ACTION_HEAD=ANSATZ ANSETZEN | 3:ARGUMENT=DROGENPOSTEN	1	Halte den Mengenwert; setze den Mengenwert als Ansatz an.	Halte den Drogenposten; setze den Drogenposten als Ansatz an.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR127	SH+OK+Y	SH+OK+AIN	SOURCE_SECTION_T	NO__COUNTERFACTUAL_REGISTER_EXPANSION	3	AIN	TEILWERT	Y	LAUFENDER EINTRAG	1:ACTION_HEAD=FESTHALTEN | 2:ACTION_HEAD=EINTRAGEN | 3:ARGUMENT=TEILWERT	1:ACTION_HEAD=FESTHALTEN | 2:ACTION_HEAD=EINTRAGEN | 3:ARGUMENT=LAUFENDER EINTRAG	1	Halte den Teilwert fest; trage den Teilwert ein.	Halte den laufenden Eintrag fest; trage den laufenden Eintrag ein.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR127	SH+OK+Y	SH+OK+AIN	HERBAL	NO__COUNTERFACTUAL_REGISTER_EXPANSION	3	AIN	MATERIALANTEIL	Y	PFLANZENPOSTEN	1:ACTION_HEAD=MATERIAL HALTEN | 2:ACTION_HEAD=ARBEITSGANG ANSETZEN | 3:ARGUMENT=MATERIALANTEIL	1:ACTION_HEAD=MATERIAL HALTEN | 2:ACTION_HEAD=ARBEITSGANG ANSETZEN | 3:ARGUMENT=PFLANZENPOSTEN	1	Halte den Materialanteil; setze den Materialanteil im Arbeitsgang an.	Halte den Pflanzenposten; setze den Pflanzenposten im Arbeitsgang an.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR127	SH+OK+Y	SH+OK+AIN	BIOLOGICAL	YES	3	AIN	STATIONSANTEIL	Y	STATIONSPOSTEN	1:ACTION_HEAD=POSTEN HALTEN | 2:ACTION_HEAD=STATIONSGANG ANSETZEN | 3:ARGUMENT=STATIONSANTEIL	1:ACTION_HEAD=POSTEN HALTEN | 2:ACTION_HEAD=STATIONSGANG ANSETZEN | 3:ARGUMENT=STATIONSPOSTEN	1	Halte den Stationsanteil; setze den Stationsanteil im Stationsgang an.	Halte den Stationsposten; setze den Stationsposten im Stationsgang an.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR127	SH+OK+Y	SH+OK+AIN	CELESTIAL	NO__COUNTERFACTUAL_REGISTER_EXPANSION	3	AIN	SEKTORANTEIL	Y	POSITIONSPOSTEN	1:ACTION_HEAD=POSITION HALTEN | 2:ACTION_HEAD=POSITION SETZEN | 3:ARGUMENT=SEKTORANTEIL	1:ACTION_HEAD=POSITION HALTEN | 2:ACTION_HEAD=POSITION SETZEN | 3:ARGUMENT=POSITIONSPOSTEN	1	Halte den Sektoranteil; setze den Sektoranteil.	Halte den Positionsposten; setze den Positionsposten.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR127	SH+OK+Y	SH+OK+AIN	PHARMA	NO__COUNTERFACTUAL_REGISTER_EXPANSION	3	AIN	DROGENANTEIL	Y	DROGENPOSTEN	1:ACTION_HEAD=ANSATZ HALTEN | 2:ACTION_HEAD=ANSATZ ANSETZEN | 3:ARGUMENT=DROGENANTEIL	1:ACTION_HEAD=ANSATZ HALTEN | 2:ACTION_HEAD=ANSATZ ANSETZEN | 3:ARGUMENT=DROGENPOSTEN	1	Halte den Drogenanteil; setze den Drogenanteil als Ansatz an.	Halte den Drogenposten; setze den Drogenposten als Ansatz an.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR128	T+CHD+OR	T+CHD+AIIN	SOURCE_SECTION_T	NO__COUNTERFACTUAL_REGISTER_EXPANSION	3	AIIN	KENNWERT	OR	EINTRAGSEINHEIT	1:ACTION_HEAD=FESTLEGEN | 2:ACTION_HEAD=EINTRAG BEARBEITEN | 3:ARGUMENT=KENNWERT	1:ACTION_HEAD=FESTLEGEN | 2:ACTION_HEAD=EINTRAG BEARBEITEN | 3:ARGUMENT=EINTRAGSEINHEIT	1	Lege den Kennwert fest; bearbeite den Kennwert.	Lege die Eintragseinheit fest; bearbeite die Eintragseinheit.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR128	T+CHD+OR	T+CHD+AIIN	HERBAL	YES	3	AIIN	ARBEITSWERT	OR	ARBEITSEINHEIT	1:ACTION_HEAD=ARBEITSSTUFE EINSTELLEN | 2:ACTION_HEAD=MATERIAL BEARBEITEN | 3:ARGUMENT=ARBEITSWERT	1:ACTION_HEAD=ARBEITSSTUFE EINSTELLEN | 2:ACTION_HEAD=MATERIAL BEARBEITEN | 3:ARGUMENT=ARBEITSEINHEIT	1	Stelle den Arbeitswert ein; bearbeite den Arbeitswert.	Stelle die Arbeitseinheit ein; bearbeite die Arbeitseinheit.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR128	T+CHD+OR	T+CHD+AIIN	BIOLOGICAL	NO__COUNTERFACTUAL_REGISTER_EXPANSION	3	AIIN	STATIONSWERT	OR	STATIONSEINHEIT	1:ACTION_HEAD=STATIONSWERT EINSTELLEN | 2:ACTION_HEAD=POSTEN BEARBEITEN | 3:ARGUMENT=STATIONSWERT	1:ACTION_HEAD=STATIONSWERT EINSTELLEN | 2:ACTION_HEAD=POSTEN BEARBEITEN | 3:ARGUMENT=STATIONSEINHEIT	1	Stelle den Stationswert ein; bearbeite den Stationswert.	Stelle die Stationseinheit ein; bearbeite die Stationseinheit.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR128	T+CHD+OR	T+CHD+AIIN	CELESTIAL	NO__COUNTERFACTUAL_REGISTER_EXPANSION	3	AIIN	POSITIONSWERT	OR	POSITIONSEINHEIT	1:ACTION_HEAD=WERT EINSTELLEN | 2:ACTION_HEAD=EINTRAG BEARBEITEN | 3:ARGUMENT=POSITIONSWERT	1:ACTION_HEAD=WERT EINSTELLEN | 2:ACTION_HEAD=EINTRAG BEARBEITEN | 3:ARGUMENT=POSITIONSEINHEIT	1	Stelle den Positionswert ein; bearbeite den Positionswert.	Stelle die Positionseinheit ein; bearbeite die Positionseinheit.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR128	T+CHD+OR	T+CHD+AIIN	PHARMA	NO__COUNTERFACTUAL_REGISTER_EXPANSION	3	AIIN	MENGENWERT	OR	ANSATZEINHEIT	1:ACTION_HEAD=ANSATZWERT EINSTELLEN | 2:ACTION_HEAD=ANSATZ BEARBEITEN | 3:ARGUMENT=MENGENWERT	1:ACTION_HEAD=ANSATZWERT EINSTELLEN | 2:ACTION_HEAD=ANSATZ BEARBEITEN | 3:ARGUMENT=ANSATZEINHEIT	1	Stelle den Mengenwert ein; bearbeite den Mengenwert.	Stelle die Ansatzeinheit ein; bearbeite die Ansatzeinheit.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR129	T+CHD+OR	T+CHD+Y	SOURCE_SECTION_T	NO__COUNTERFACTUAL_REGISTER_EXPANSION	3	Y	LAUFENDER EINTRAG	OR	EINTRAGSEINHEIT	1:ACTION_HEAD=FESTLEGEN | 2:ACTION_HEAD=EINTRAG BEARBEITEN | 3:ARGUMENT=LAUFENDER EINTRAG	1:ACTION_HEAD=FESTLEGEN | 2:ACTION_HEAD=EINTRAG BEARBEITEN | 3:ARGUMENT=EINTRAGSEINHEIT	1	Lege den laufenden Eintrag fest; bearbeite den laufenden Eintrag.	Lege die Eintragseinheit fest; bearbeite die Eintragseinheit.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR129	T+CHD+OR	T+CHD+Y	HERBAL	YES	3	Y	PFLANZENPOSTEN	OR	ARBEITSEINHEIT	1:ACTION_HEAD=ARBEITSSTUFE EINSTELLEN | 2:ACTION_HEAD=MATERIAL BEARBEITEN | 3:ARGUMENT=PFLANZENPOSTEN	1:ACTION_HEAD=ARBEITSSTUFE EINSTELLEN | 2:ACTION_HEAD=MATERIAL BEARBEITEN | 3:ARGUMENT=ARBEITSEINHEIT	1	Stelle den Pflanzenposten ein; bearbeite den Pflanzenposten.	Stelle die Arbeitseinheit ein; bearbeite die Arbeitseinheit.	YES	YES	LOCAL_CONTRAST_VISIBLE
