page	locus	token_ordinal	surface	v63_token_gloss_de	v64_token_gloss_de	v64_changed	v64_rule_id	decision_class	practical_head_de	live_rivals_de	preparation_span_count	preparation_roles	formal_routes	basis	v65_token_gloss_de	v65_changed	v65_rule_id	v65_composition	v65_family	v65_product_rival_de	v65_visible_tail	v65_whole_extension	v65_basis	v66_tournament_role	v66_rule_id	v66_fraction_de	v66_fraction_changed	v66_share_de	v66_share_changed	v66_stage_de	v66_stage_changed	v66_class_de	v66_class_changed	v66_selected_candidate	v66_selected_gloss_de	v66_selected_changed	v66_selected_semantic_role	v66_selected_override_id
f86v6	f86v6.4	6	olkeedy	Holzansatz vollständig erhitzt	Holzansatz vollständig erhitzt	0	NONE	KEEP_V63	INHERITED	NONE	1	COMPOUND_HEAD	PROVISIONAL_LOCAL_SCOPE	NONE	Holzansatz vollständig erhitzt	0	NONE	INHERITED	INHERITED	NONE		NONE	UNCHANGED_V64	INHERITED	NONE	Holzansatz vollständig erhitzt	0	Holzansatz vollständig erhitzt	0	Holzansatz vollständig erhitzt	0	Holzansatz vollständig erhitzt	0	share	Holzansatz vollständig erhitzt	0	INHERITED_OUTSIDE_GDT693_HEAD_SCOPE	NONE
f86v6	f86v6.4	7	shdal	feuchte abgemessene Rohstoffmenge I am Gradanfang	feuchte abgemessene Rohstoffmenge I am Gradanfang	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE	feuchte abgemessene Rohstoffmenge I am Gradanfang	0	NONE	INHERITED	INHERITED	NONE		NONE	UNCHANGED_V64	INHERITED	NONE	feuchte abgemessene Rohstoffmenge I am Gradanfang	0	feuchte abgemessene Rohstoffmenge I am Gradanfang	0	feuchte abgemessene Rohstoffmenge I am Gradanfang	0	feuchte abgemessene Rohstoffmenge I am Gradanfang	0	share	feuchte abgemessene Rohstoffmenge I am Gradanfang	0	INHERITED_OUTSIDE_GDT693_HEAD_SCOPE	NONE
f86v6	f86v6.4	8	oteor	eine Portion kalten Ansatzes, Mittelstufe	eine Portion kalten Ansatzes, Mittelstufe	0	NONE	KEEP_V63	INHERITED	NONE	1	GENITIVE_SOURCE	LEARNED_WHOLE_OR_UNEXPORTED	NONE	eine Portion kalten Ansatzes, Mittelstufe	0	NONE	INHERITED	INHERITED	NONE		NONE	UNCHANGED_V64	INHERITED	NONE	eine Portion kalten Ansatzes, Mittelstufe	0	eine Portion kalten Ansatzes, Mittelstufe	0	eine Portion kalten Ansatzes, Mittelstufe	0	eine Portion kalten Ansatzes, Mittelstufe	0	share	eine Portion kalten Ansatzes, Mittelstufe	0	INHERITED_OUTSIDE_GDT693_HEAD_SCOPE	NONE
f86v6	f86v6.4	9	chdar	abgemessene Trockenfraktion I, Anfangsstufe	abgemessene Trockenfraktion I, Anfangsstufe	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE	abgemessene Trockenfraktion I, Anfangsstufe	0	NONE	INHERITED	INHERITED	NONE		NONE	UNCHANGED_V64	INHERITED	NONE	abgemessene Trockenfraktion I, Anfangsstufe	0	abgemessene Trockenfraktion I, Anfangsstufe	0	abgemessene Trockenfraktion I, Anfangsstufe	0	abgemessene Trockenfraktion I, Anfangsstufe	0	share	abgemessene Trockenfraktion I, Anfangsstufe	0	INHERITED_OUTSIDE_GDT693_HEAD_SCOPE	NONE
f86v6	f86v6.4	10	l	Holz, gebundene Anschlussform	Holz, gebundene Anschlussform	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE	Holz, gebundene Anschlussform	0	NONE	INHERITED	INHERITED	NONE		NONE	UNCHANGED_V64	INHERITED	NONE	Holz, gebundene Anschlussform	0	Holz, gebundene Anschlussform	0	Holz, gebundene Anschlussform	0	Holz, gebundene Anschlussform	0	share	Holz, gebundene Anschlussform	0	INHERITED_OUTSIDE_GDT693_HEAD_SCOPE	NONE
f86v6	f86v6.4	11	karchees	vollständig getrocknete Kräutercharge der ersten heißen Fraktion	vollständig getrocknete Kräutercharge der ersten heißen Fraktion	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE	vollständig getrocknete Kräutercharge der ersten heißen Fraktion	0	NONE	INHERITED	INHERITED	NONE		NONE	UNCHANGED_V64	INHERITED	NONE	vollständig getrocknete Kräutercharge der ersten heißen Fraktion	0	vollständig getrocknete Kräutercharge der ersten heißen Fraktion	0	vollständig getrocknete Kräutercharge der ersten heißen Fraktion	0	vollständig getrocknete Kräutercharge der ersten heißen Fraktion	0	share	vollständig getrocknete Kräutercharge der ersten heißen Fraktion	0	INHERITED_OUTSIDE_GDT693_HEAD_SCOPE	NONE
f86v6	f86v6.4	12	olkar	erste erhitzte Holzfraktion im Ansatz	erster heißer Holzauszug	1	P041	LOCAL_CONTEXT_WHOLE	Holzauszug	erste erhitzte Fraktion des Holzansatzes	1	LOCATIVE_CONTEXT	PROVISIONAL_LOCAL_SCOPE	Konkrete lokale Working Main; erst die nächste vollständige O/Q-Fraktionsrunde darf daraus eine Stammprognose machen.	Fraktion I des heißen Holzansatzes	1	F011	O_PREP+L_WOOD+K_HOT+AR_FRACTION_I	O_PREP_MATERIAL_R_LADDER	heißer Holzauszug I		NONE	Materialkopf Holz plus Hitze plus Fraktion I; Genitiv erhält die Klammerung.	TARGET_41	H011	Fraktion I des heißen Holzansatzes	0	Anteil I des heißen Holzansatzes	1	heißer Holzansatz auf Zubereitungsstufe I	1	heißer Holzansatz, Stoffklasse I	1	share	Anteil I des heißen Holzansatzes	1	R_INDEXED_MATERIAL_SHARE_SELECTOR	NONE
f86v6	f86v6.4	13	dalam	ein Maß Rohdroge I	ein Maß Rohdroge I	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE	ein Maß Rohdroge I	0	NONE	INHERITED	INHERITED	NONE		NONE	UNCHANGED_V64	INHERITED	NONE	ein Maß Rohdroge I	0	ein Maß Rohdroge I	0	ein Maß Rohdroge I	0	ein Maß Rohdroge I	0	share	ein Maß Rohdroge I	0	INHERITED_OUTSIDE_GDT693_HEAD_SCOPE	NONE
f86v6	f86v6.5	1	tar	kalte Drogenfraktion I	kalte Drogenfraktion I	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE	kalte Drogenfraktion I	0	NONE	INHERITED	INHERITED	NONE		NONE	UNCHANGED_V64	CONTROL_AR_HEAD	C004	kalte Drogenfraktion I	0	kalter Drogenanteil I	1	kaltes Drogenmaterial auf Stufe I	1	kalter Drogenstoff, Klasse I	1	share	kalter Drogenanteil I	1	R_INDEXED_MATERIAL_SHARE_SELECTOR	NONE
f86v6	f86v6.5	2	lol	Holzstoff	Holzstoff	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE	Holzstoff	0	NONE	INHERITED	INHERITED	NONE		NONE	UNCHANGED_V64	INHERITED	NONE	Holzstoff	0	Holzstoff	0	Holzstoff	0	Holzstoff	0	share	Holzstoff	0	INHERITED_OUTSIDE_GDT693_HEAD_SCOPE	NONE
f86v6	f86v6.5	3	chol	trocken	trocken	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE	trocken	0	NONE	INHERITED	INHERITED	NONE		NONE	UNCHANGED_V64	INHERITED	NONE	trocken	0	trocken	0	trocken	0	trocken	0	share	trocken	0	INHERITED_OUTSIDE_GDT693_HEAD_SCOPE	NONE
f86v6	f86v6.5	4	olkar	erste erhitzte Holzfraktion im Ansatz	erster heißer Holzauszug	1	P041	LOCAL_CONTEXT_WHOLE	Holzauszug	erste erhitzte Fraktion des Holzansatzes	1	LOCATIVE_CONTEXT	PROVISIONAL_LOCAL_SCOPE	Konkrete lokale Working Main; erst die nächste vollständige O/Q-Fraktionsrunde darf daraus eine Stammprognose machen.	Fraktion I des heißen Holzansatzes	1	F011	O_PREP+L_WOOD+K_HOT+AR_FRACTION_I	O_PREP_MATERIAL_R_LADDER	heißer Holzauszug I		NONE	Materialkopf Holz plus Hitze plus Fraktion I; Genitiv erhält die Klammerung.	TARGET_41	H011	Fraktion I des heißen Holzansatzes	0	Anteil I des heißen Holzansatzes	1	heißer Holzansatz auf Zubereitungsstufe I	1	heißer Holzansatz, Stoffklasse I	1	share	Anteil I des heißen Holzansatzes	1	R_INDEXED_MATERIAL_SHARE_SELECTOR	NONE
f86v6	f86v6.5	5	daiin	drei Portionen der ersten erhitzten Drogenfraktion im Ansatz	drei Portionen des ersten heißen Drogenauszugs	1	P050	LOCAL_CONTEXT_WHOLE	heißer Drogenauszug	drei Portionen der ersten Fraktion des erhitzten Ansatzes	1	LOCATIVE_CONTEXT	LEARNED_WHOLE_OR_UNEXPORTED	Lokaler linker Kopfcarry; kein freier daiin-Auszugwert.	drei Portionen davon	1	C002	LOCAL_LEFT_HEAD_CARRY	CONTEXT_CARRY	drei Portionen des ersten heißen Drogenauszugs		NONE	GDT686 bindet die Menge links an olkar; der Mehrtokenspan erhält Holz ohne den Kopf zu wiederholen.	INHERITED	NONE	drei Portionen davon	0	drei Portionen davon	0	drei Portionen davon	0	drei Portionen davon	0	share	drei Portionen davon	0	INHERITED_OUTSIDE_GDT693_HEAD_SCOPE	NONE
f86v6	f86v6.5	6	chear	trockene Fraktion I	trockene Fraktion I	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE	trockene Fraktion I	0	NONE	INHERITED	INHERITED	NONE		NONE	UNCHANGED_V64	INHERITED	NONE	trockene Fraktion I	0	trockene Fraktion I	0	trockene Fraktion I	0	trockene Fraktion I	0	share	trockene Fraktion I	0	INHERITED_OUTSIDE_GDT693_HEAD_SCOPE	NONE
f86v6	f86v6.5	7	or	Drogenportion	Drogenportion	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE	Drogenportion	0	NONE	INHERITED	INHERITED	NONE		NONE	UNCHANGED_V64	CONTROL_OR_PORTION	C001	Drogenportion	0	Drogenportion	0	Drogenportion	0	Drogenportion	0	share	Drogenportion	0	OR_INDEPENDENT_PORTION	NONE
f86v6	f86v6.5	8	otshey	kalt-feuchter Ansatz in der Mitte des Grades	kaltes Mazerat in der Mitte des Grades	1	P052	EXACT_MOIST_WHOLE	Mazerat	kalt-feuchte Zubereitung|Einweichung	1	HEAD	LEARNED_WHOLE_OR_UNEXPORTED	Die sechste SH-Präparationsform schließt die lokale Regel SH plus Präparationskopf gleich Mazerat.	kaltes Mazerat in der Mitte des Grades	0	NONE	INHERITED	INHERITED	NONE		NONE	UNCHANGED_V64	INHERITED	NONE	kaltes Mazerat in der Mitte des Grades	0	kaltes Mazerat in der Mitte des Grades	0	kaltes Mazerat in der Mitte des Grades	0	kaltes Mazerat in der Mitte des Grades	0	share	kaltes Mazerat in der Mitte des Grades	0	INHERITED_OUTSIDE_GDT693_HEAD_SCOPE	NONE
f86v6	f86v6.5	9	qokar	heiße Drogenfraktion I	heiße Drogenfraktion I	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE	heiße Drogenfraktion I	0	F013	QO_FRAME+K_HOT+AR_FRACTION_I	QO_TEMPERATURE_R_LADDER	heißer Drogenauszug I		NONE	Nominale QO-Schwester; kein zusätzliches Verb und kein Ansatzimport.	TARGET_41	H013	heiße Drogenfraktion I	0	heißer Drogenanteil I	1	heiße Drogenzubereitung auf Stufe I	1	Drogenstoff, Klasse I, heiß	1	share	heißer Drogenanteil I	1	R_INDEXED_MATERIAL_SHARE_SELECTOR	NONE
f86v6	f86v6.5	10	opchey	Trockenpulver-Ansatz, Form I	Trockenpulver, Form I	1	P027	MATERIAL_RESULT_COLLAPSE	Trockenpulver	Pulverzubereitung	1	COMPOUND_HEAD	LEARNED_WHOLE_OR_UNEXPORTED	Trockenpulver ist bereits ein praktischer Produktkopf.	Trockenpulver, Form I	0	NONE	INHERITED	INHERITED	NONE		NONE	UNCHANGED_V64	INHERITED	NONE	Trockenpulver, Form I	0	Trockenpulver, Form I	0	Trockenpulver, Form I	0	Trockenpulver, Form I	0	share	Trockenpulver, Form I	0	INHERITED_OUTSIDE_GDT693_HEAD_SCOPE	NONE
f86v6	f86v6.5	11	taiky	kalt angesetzte Charge, leicht angewärmt	kalt angesetzte Charge, leicht angewärmt	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE	kalt angesetzte Charge, leicht angewärmt	0	NONE	INHERITED	INHERITED	NONE		NONE	UNCHANGED_V64	INHERITED	NONE	kalt angesetzte Charge, leicht angewärmt	0	kalt angesetzte Charge, leicht angewärmt	0	kalt angesetzte Charge, leicht angewärmt	0	kalt angesetzte Charge, leicht angewärmt	0	share	kalt angesetzte Charge, leicht angewärmt	0	INHERITED_OUTSIDE_GDT693_HEAD_SCOPE	NONE
f86v6	f86v6.5	12	qotar	kalte Drogenfraktion I	kalte Drogenfraktion I	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE	kalte Drogenfraktion I	0	F014	QO_FRAME+T_COLD+AR_FRACTION_I	QO_TEMPERATURE_R_LADDER	kalter Drogenauszug I		NONE	Nominale QO-Schwester; kein zusätzliches Verb und kein Ansatzimport.	TARGET_41	H014	kalte Drogenfraktion I	0	kalter Drogenanteil I	1	kalte Drogenzubereitung auf Stufe I	1	Drogenstoff, Klasse I, kalt	1	share	kalter Drogenanteil I	1	R_INDEXED_MATERIAL_SHARE_SELECTOR	NONE
f88r	f88r.19	1	dchey	Eine abgemessene Portion bis zur Mittelstufe trocknen	Eine abgemessene Portion bis zur Mittelstufe trocknen	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE	Eine abgemessene Portion bis zur Mittelstufe trocknen	0	NONE	INHERITED	INHERITED	NONE		NONE	UNCHANGED_V64	INHERITED	NONE	Eine abgemessene Portion bis zur Mittelstufe trocknen	0	Eine abgemessene Portion bis zur Mittelstufe trocknen	0	Eine abgemessene Portion bis zur Mittelstufe trocknen	0	Eine abgemessene Portion bis zur Mittelstufe trocknen	0	share	Eine abgemessene Portion bis zur Mittelstufe trocknen	0	INHERITED_OUTSIDE_GDT693_HEAD_SCOPE	NONE
f88r	f88r.19	2	chokol	heißer Trockenabsud	heißer Absud aus Trockengut	1	P034	CONTRADICTION_REPAIR	Absud	Trockenzubereitung|heißes Trockengut	1	COMPOUND_HEAD	LEARNED_WHOLE_OR_UNEXPORTED	Trocken beschreibt die Ausgangsware; ein Absud selbst ist flüssig und daher nicht trocken.	heißer Absud aus Trockengut	0	NONE	INHERITED	INHERITED	NONE		NONE	UNCHANGED_V64	INHERITED	NONE	heißer Absud aus Trockengut	0	heißer Absud aus Trockengut	0	heißer Absud aus Trockengut	0	heißer Absud aus Trockengut	0	share	heißer Absud aus Trockengut	0	INHERITED_OUTSIDE_GDT693_HEAD_SCOPE	NONE
f88r	f88r.19	3	daiin	Qualitätsgrad III des heißen Trockenabsuds	Qualitätsgrad III dieses heißen Absuds	1	P035	LEFT_HEAD_CARRY	Absud	Trockenzubereitung	1	GENITIVE_SOURCE	LEARNED_WHOLE_OR_UNEXPORTED	Unmittelbarer Genitivcarry des vorherigen chokol-Kopfes; kein freier daiin-Stoffwert.	Qualitätsgrad III dieses heißen Absuds	0	NONE	INHERITED	INHERITED	NONE		NONE	UNCHANGED_V64	INHERITED	NONE	Qualitätsgrad III dieses heißen Absuds	0	Qualitätsgrad III dieses heißen Absuds	0	Qualitätsgrad III dieses heißen Absuds	0	Qualitätsgrad III dieses heißen Absuds	0	share	Qualitätsgrad III dieses heißen Absuds	0	INHERITED_OUTSIDE_GDT693_HEAD_SCOPE	NONE
f88r	f88r.19	4	qoekol	heißen Drogenstoff der Mittelstufe zugeben	heißen Drogenstoff der Mittelstufe zugeben	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE	heißen Drogenstoff der Mittelstufe zugeben	0	NONE	INHERITED	INHERITED	NONE		NONE	UNCHANGED_V64	INHERITED	NONE	heißen Drogenstoff der Mittelstufe zugeben	0	heißen Drogenstoff der Mittelstufe zugeben	0	heißen Drogenstoff der Mittelstufe zugeben	0	heißen Drogenstoff der Mittelstufe zugeben	0	share	heißen Drogenstoff der Mittelstufe zugeben	0	INHERITED_OUTSIDE_GDT693_HEAD_SCOPE	NONE
f88r	f88r.19	5	qoekol	heißen Drogenstoff der Mittelstufe zugeben	heißen Drogenstoff der Mittelstufe zugeben	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE	heißen Drogenstoff der Mittelstufe zugeben	0	NONE	INHERITED	INHERITED	NONE		NONE	UNCHANGED_V64	INHERITED	NONE	heißen Drogenstoff der Mittelstufe zugeben	0	heißen Drogenstoff der Mittelstufe zugeben	0	heißen Drogenstoff der Mittelstufe zugeben	0	heißen Drogenstoff der Mittelstufe zugeben	0	share	heißen Drogenstoff der Mittelstufe zugeben	0	INHERITED_OUTSIDE_GDT693_HEAD_SCOPE	NONE
f88r	f88r.19	6	qockhol	Drogenstoff aus Arzneikompositum zugeben	Drogenstoff aus Arzneikompositum zugeben	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE	Drogenstoff aus Arzneikompositum zugeben	0	NONE	INHERITED	INHERITED	NONE		NONE	UNCHANGED_V64	INHERITED	NONE	Drogenstoff aus Arzneikompositum zugeben	0	Drogenstoff aus Arzneikompositum zugeben	0	Drogenstoff aus Arzneikompositum zugeben	0	Drogenstoff aus Arzneikompositum zugeben	0	share	Drogenstoff aus Arzneikompositum zugeben	0	INHERITED_OUTSIDE_GDT693_HEAD_SCOPE	NONE
f88r	f88r.19	7	okol	heißer Ansatzstoff	heißer Ansatzstoff	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE	heißer Ansatzstoff	0	NONE	INHERITED	INHERITED	NONE		NONE	UNCHANGED_V64	INHERITED	NONE	heißer Ansatzstoff	0	heißer Ansatzstoff	0	heißer Ansatzstoff	0	heißer Ansatzstoff	0	share	heißer Ansatzstoff	0	INHERITED_OUTSIDE_GDT693_HEAD_SCOPE	NONE
f88r	f88r.19	8	cheol	trockener Drogenstoff	trockener Drogenstoff	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE	trockener Drogenstoff	0	NONE	INHERITED	INHERITED	NONE		NONE	UNCHANGED_V64	INHERITED	NONE	trockener Drogenstoff	0	trockener Drogenstoff	0	trockener Drogenstoff	0	trockener Drogenstoff	0	share	trockener Drogenstoff	0	INHERITED_OUTSIDE_GDT693_HEAD_SCOPE	NONE
f8r	f8r.15	1	dchey	Eine abgemessene Portion bis zur Mittelstufe trocknen	Eine abgemessene Portion bis zur Mittelstufe trocknen	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE	Eine abgemessene Portion bis zur Mittelstufe trocknen	0	NONE	INHERITED	INHERITED	NONE		NONE	UNCHANGED_V64	INHERITED	NONE	Eine abgemessene Portion bis zur Mittelstufe trocknen	0	Eine abgemessene Portion bis zur Mittelstufe trocknen	0	Eine abgemessene Portion bis zur Mittelstufe trocknen	0	Eine abgemessene Portion bis zur Mittelstufe trocknen	0	share	Eine abgemessene Portion bis zur Mittelstufe trocknen	0	INHERITED_OUTSIDE_GDT693_HEAD_SCOPE	NONE
f8r	f8r.15	2	ckhol	Drogenstoff aus Arzneikompositum	Drogenstoff aus Arzneikompositum	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE	Drogenstoff aus Arzneikompositum	0	NONE	INHERITED	INHERITED	NONE		NONE	UNCHANGED_V64	INHERITED	NONE	Drogenstoff aus Arzneikompositum	0	Drogenstoff aus Arzneikompositum	0	Drogenstoff aus Arzneikompositum	0	Drogenstoff aus Arzneikompositum	0	share	Drogenstoff aus Arzneikompositum	0	INHERITED_OUTSIDE_GDT693_HEAD_SCOPE	NONE
f8r	f8r.15	3	chol	trocken	trocken	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE	trocken	0	NONE	INHERITED	INHERITED	NONE		NONE	UNCHANGED_V64	INHERITED	NONE	trocken	0	trocken	0	trocken	0	trocken	0	share	trocken	0	INHERITED_OUTSIDE_GDT693_HEAD_SCOPE	NONE
f8r	f8r.15	4	chey	trocken in der Mitte des Grades	trocken in der Mitte des Grades	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE	trocken in der Mitte des Grades	0	NONE	INHERITED	INHERITED	NONE		NONE	UNCHANGED_V64	INHERITED	NONE	trocken in der Mitte des Grades	0	trocken in der Mitte des Grades	0	trocken in der Mitte des Grades	0	trocken in der Mitte des Grades	0	share	trocken in der Mitte des Grades	0	INHERITED_OUTSIDE_GDT693_HEAD_SCOPE	NONE
f8r	f8r.15	5	kc	Charge unter Wärme getrockneter Droge	Charge unter Wärme getrockneter Droge	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE	Charge unter Wärme getrockneter Droge	0	NONE	INHERITED	INHERITED	NONE		NONE	UNCHANGED_V64	INHERITED	NONE	Charge unter Wärme getrockneter Droge	0	Charge unter Wärme getrockneter Droge	0	Charge unter Wärme getrockneter Droge	0	Charge unter Wärme getrockneter Droge	0	share	Charge unter Wärme getrockneter Droge	0	INHERITED_OUTSIDE_GDT693_HEAD_SCOPE	NONE
f8r	f8r.15	6	chy	trocken am Anfang des Grades	trocken am Anfang des Grades	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE	trocken am Anfang des Grades	0	NONE	INHERITED	INHERITED	NONE		NONE	UNCHANGED_V64	INHERITED	NONE	trocken am Anfang des Grades	0	trocken am Anfang des Grades	0	trocken am Anfang des Grades	0	trocken am Anfang des Grades	0	share	trocken am Anfang des Grades	0	INHERITED_OUTSIDE_GDT693_HEAD_SCOPE	NONE
f8r	f8r.15	7	daiin	drei Materialmaße	drei Materialmaße	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE	drei Materialmaße	0	NONE	INHERITED	INHERITED	NONE		NONE	UNCHANGED_V64	INHERITED	NONE	drei Materialmaße	0	drei Materialmaße	0	drei Materialmaße	0	drei Materialmaße	0	share	drei Materialmaße	0	INHERITED_OUTSIDE_GDT693_HEAD_SCOPE	NONE
f8r	f8r.15	8	dol	Materialmaß	Materialmaß	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE	Materialmaß	0	NONE	INHERITED	INHERITED	NONE		NONE	UNCHANGED_V64	INHERITED	NONE	Materialmaß	0	Materialmaß	0	Materialmaß	0	Materialmaß	0	share	Materialmaß	0	INHERITED_OUTSIDE_GDT693_HEAD_SCOPE	NONE
f8r	f8r.15	9	daiiiry	abgemessene vierte Trockenfraktion, Anfangsstufe	abgemessene vierte Trockenfraktion, Anfangsstufe	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE	abgemessene vierte Trockenfraktion, Anfangsstufe	0	NONE	INHERITED	INHERITED	NONE		NONE	UNCHANGED_V64	INHERITED	NONE	abgemessene vierte Trockenfraktion, Anfangsstufe	0	abgemessene vierte Trockenfraktion, Anfangsstufe	0	abgemessene vierte Trockenfraktion, Anfangsstufe	0	abgemessene vierte Trockenfraktion, Anfangsstufe	0	share	abgemessene vierte Trockenfraktion, Anfangsstufe	0	INHERITED_OUTSIDE_GDT693_HEAD_SCOPE	NONE
f8r	f8r.15	10	ckhy	Arzneikompositum am Gradanfang	Arzneikompositum am Gradanfang	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE	Arzneikompositum am Gradanfang	0	NONE	INHERITED	INHERITED	NONE		NONE	UNCHANGED_V64	INHERITED	NONE	Arzneikompositum am Gradanfang	0	Arzneikompositum am Gradanfang	0	Arzneikompositum am Gradanfang	0	Arzneikompositum am Gradanfang	0	share	Arzneikompositum am Gradanfang	0	INHERITED_OUTSIDE_GDT693_HEAD_SCOPE	NONE
f95v1	f95v1.7	1	dshey	eine Dosis bis zur Mittelstufe angefeuchtete Droge	eine Dosis bis zur Mittelstufe angefeuchtete Droge	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE	eine Dosis bis zur Mittelstufe angefeuchtete Droge	0	NONE	INHERITED	INHERITED	NONE		NONE	UNCHANGED_V64	INHERITED	NONE	eine Dosis bis zur Mittelstufe angefeuchtete Droge	0	eine Dosis bis zur Mittelstufe angefeuchtete Droge	0	eine Dosis bis zur Mittelstufe angefeuchtete Droge	0	eine Dosis bis zur Mittelstufe angefeuchtete Droge	0	share	eine Dosis bis zur Mittelstufe angefeuchtete Droge	0	INHERITED_OUTSIDE_GDT693_HEAD_SCOPE	NONE
f95v1	f95v1.7	2	kain	heiß, Grad II	heiß, Grad II	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE	heiß, Grad II	0	NONE	INHERITED	INHERITED	NONE		NONE	UNCHANGED_V64	INHERITED	NONE	heiß, Grad II	0	heiß, Grad II	0	heiß, Grad II	0	heiß, Grad II	0	share	heiß, Grad II	0	INHERITED_OUTSIDE_GDT693_HEAD_SCOPE	NONE
f95v1	f95v1.7	3	qokar	heiße Drogenfraktion I	heiße Drogenfraktion I	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE	heiße Drogenfraktion I	0	F013	QO_FRAME+K_HOT+AR_FRACTION_I	QO_TEMPERATURE_R_LADDER	heißer Drogenauszug I		NONE	Nominale QO-Schwester; kein zusätzliches Verb und kein Ansatzimport.	TARGET_41	H013	heiße Drogenfraktion I	0	heißer Drogenanteil I	1	heiße Drogenzubereitung auf Stufe I	1	Drogenstoff, Klasse I, heiß	1	share	heißer Drogenanteil I	1	R_INDEXED_MATERIAL_SHARE_SELECTOR	NONE
f95v1	f95v1.7	4	olkar	erste erhitzte Holzfraktion im Ansatz	erster heißer Holzauszug	1	P041	LOCAL_CONTEXT_WHOLE	Holzauszug	erste erhitzte Fraktion des Holzansatzes	1	LOCATIVE_CONTEXT	PROVISIONAL_LOCAL_SCOPE	Konkrete lokale Working Main; erst die nächste vollständige O/Q-Fraktionsrunde darf daraus eine Stammprognose machen.	Fraktion I des heißen Holzansatzes	1	F011	O_PREP+L_WOOD+K_HOT+AR_FRACTION_I	O_PREP_MATERIAL_R_LADDER	heißer Holzauszug I		NONE	Materialkopf Holz plus Hitze plus Fraktion I; Genitiv erhält die Klammerung.	TARGET_41	H011	Fraktion I des heißen Holzansatzes	0	Anteil I des heißen Holzansatzes	1	heißer Holzansatz auf Zubereitungsstufe I	1	heißer Holzansatz, Stoffklasse I	1	share	Anteil I des heißen Holzansatzes	1	R_INDEXED_MATERIAL_SHARE_SELECTOR	NONE
f95v1	f95v1.7	5	chy	trocken am Anfang des Grades	trocken am Anfang des Grades	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE	trocken am Anfang des Grades	0	NONE	INHERITED	INHERITED	NONE		NONE	UNCHANGED_V64	INHERITED	NONE	trocken am Anfang des Grades	0	trocken am Anfang des Grades	0	trocken am Anfang des Grades	0	trocken am Anfang des Grades	0	share	trocken am Anfang des Grades	0	INHERITED_OUTSIDE_GDT693_HEAD_SCOPE	NONE
f95v1	f95v1.7	6	tar	kalte Drogenfraktion I	kalte Drogenfraktion I	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE	kalte Drogenfraktion I	0	NONE	INHERITED	INHERITED	NONE		NONE	UNCHANGED_V64	CONTROL_AR_HEAD	C004	kalte Drogenfraktion I	0	kalter Drogenanteil I	1	kaltes Drogenmaterial auf Stufe I	1	kalter Drogenstoff, Klasse I	1	share	kalter Drogenanteil I	1	R_INDEXED_MATERIAL_SHARE_SELECTOR	NONE
